"","GOCCID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0043227",0.000301624571776727,0.0791734307359307,8.94716870986573,1,1057,"membrane-bounded organelle"
"2","GO:0043231",0.000301624571776727,0.0791734307359307,8.94716870986573,1,1057,"intracellular membrane-bounded organelle"
"3","GO:0043226",0.000370051305229346,0.167415917415917,11.7574430823117,3,1389,"organelle"
"4","GO:0043229",0.000370051305229346,0.167415917415917,11.7574430823117,3,1389,"intracellular organelle"
"5","GO:0005623",0.000559840021003059,0.260641688504852,17.1409807355517,8,2025,"cell"
"6","GO:0044464",0.000559840021003059,0.260641688504852,17.1409807355517,8,2025,"cell part"
"7","GO:0005622",0.000878123776510961,0.273622853289014,16.802393461763,8,1985,"intracellular"
"8","GO:0032991",0.0013803295333124,0.0971678923486152,7.73671920607122,1,914,"macromolecular complex"
"9","GO:0043234",0.00282938178428119,0,5.29042615294804,0,625,"protein complex"
"10","GO:0044424",0.00350390873118548,0.321596608241559,15.6596614127262,8,1850,"intracellular part"
"11","GO:0044446",0.00359090291049079,0,5.09573847051956,0,602,"intracellular organelle part"
"12","GO:0044422",0.00359090291049079,0,5.09573847051956,0,602,"organelle part"
"13","GO:0005634",0.00609670643696519,0.123500187476565,6.45855224751897,1,763,"nucleus"
"14","GO:0044444",0.0216971584062323,0.159336242535599,5.27349678925861,1,623,"cytoplasmic part"
