"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0003824",5.96320019857638e-08,0.566115520546904,220.007150271018,170,5142,"catalytic activity"
"2","GO:0016787",0.000544417454747486,0.610073207210517,72.9934263637412,49,1706,"hydrolase activity"
"3","GO:0046914",0.000898569110511714,0.530066841943771,42.0161457732672,24,982,"transition metal ion binding"
"4","GO:0016788",0.00157569033676712,0.306643820814424,15.3602813977627,5,359,"hydrolase activity, acting on ester bonds"
"5","GO:0042578",0.00218036490052166,0,5.94729558297774,0,139,"phosphoric ester hydrolase activity"
"6","GO:0004518",0.0052989938377914,0,5.09156959981548,0,119,"nuclease activity"
"7","GO:0005515",0.00709070138524194,0.679604261796043,64.4789528312767,47,1507,"protein binding"
"8","GO:0016773",0.00956067288779798,0.399532241897761,14.2906239188098,6,334,"phosphotransferase activity, alcohol group as acceptor"
"9","GO:0008270",0.00984442986321353,0.579702166645236,31.0628531887902,19,726,"zinc ion binding"
"10","GO:0016887",0.0121693031857883,0.239071521149994,7.95825164340906,2,186,"ATPase activity"
"11","GO:0016791",0.0191324976432008,0,3.85076692423019,0,90,"phosphatase activity"
"12","GO:0008233",0.031111157093948,0.432748160578288,11.0816514819513,5,259,"peptidase activity"
"13","GO:0008236",0.0325035197984906,0,3.33733133433283,0,78,"serine-type peptidase activity"
"14","GO:0017171",0.0325035197984906,0,3.33733133433283,0,78,"serine hydrolase activity"
"15","GO:0048037",0.0359526147865078,0.59422407143358,21.0080728866336,13,491,"cofactor binding"
"16","GO:0030246",0.0371038291759974,0,3.20897243685849,0,75,"carbohydrate binding"
"17","GO:0016875",0.042353232545969,0,3.08061353938415,0,72,"ligase activity, forming carbon-oxygen bonds"
"18","GO:0016876",0.042353232545969,0,3.08061353938415,0,72,"ligase activity, forming aminoacyl-tRNA and related compounds"
"19","GO:0016830",0.042353232545969,0,3.08061353938415,0,72,"carbon-carbon lyase activity"
"20","GO:0004812",0.042353232545969,0,3.08061353938415,0,72,"aminoacyl-tRNA ligase activity"
"21","GO:0070011",0.0429086456491771,0.454884162037664,10.568215892054,5,247,"peptidase activity, acting on L-amino acid peptides"
"22","GO:0016772",0.0469893531060363,0.641323168368006,24.0031138277015,16,561,"transferase activity, transferring phosphorus-containing groups"
