"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0016740",0.000397692317963474,0.0907107843137255,9.55702917771883,1,1201,"transferase activity"
"2","GO:0005488",0.00210700688086393,0.483386674425371,39.2864721485411,27,4937,"binding"
"3","GO:0097367",0.00472905617264003,0.201896653914543,8.83289124668435,2,1110,"carbohydrate derivative binding"
"4","GO:0032553",0.00550948833026453,0.206373834598855,8.6657824933687,2,1089,"ribonucleotide binding"
"5","GO:0001882",0.00829367510354793,0.219446457035212,8.21220159151194,2,1032,"nucleoside binding"
"6","GO:0032549",0.00841229109955088,0.219931471049422,8.19628647214854,2,1030,"ribonucleoside binding"
"7","GO:0017076",0.00871590937745839,0.221152303001123,8.15649867374005,2,1025,"purine nucleotide binding"
"8","GO:0001883",0.00890303660966537,0.221890547263682,8.13262599469496,2,1022,"purine nucleoside binding"
"9","GO:0032550",0.00890303660966537,0.221890547263682,8.13262599469496,2,1022,"purine ribonucleoside binding"
"10","GO:0032555",0.00890303660966537,0.221890547263682,8.13262599469496,2,1022,"purine ribonucleotide binding"
"11","GO:0035639",0.00915846838798292,0.222881654718533,8.10079575596817,2,1018,"purine ribonucleoside triphosphate binding"
"12","GO:0016772",0.009716111793492,0,4.46419098143236,0,561,"transferase activity, transferring phosphorus-containing groups"
"13","GO:0005515",0.0129042123989594,0.369299267643142,11.9920424403183,5,1507,"protein binding"
"14","GO:0030554",0.026847496066917,0.269073723350651,6.85145888594164,2,861,"adenyl nucleotide binding"
"15","GO:0032559",0.0270258521658855,0.269422120168389,6.84350132625995,2,860,"adenyl ribonucleotide binding"
"16","GO:0005524",0.0277503535474544,0.270823866615401,6.81167108753316,2,856,"ATP binding"
