"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0019752",1.63740994273818e-21,10.6202597402597,6.11192423590185,38,458,"carboxylic acid metabolic process"
"2","GO:0043436",3.54741447149944e-21,10.3572093023256,6.24537236332329,38,468,"oxoacid metabolic process"
"3","GO:0006082",4.80714809531842e-21,10.2553833263511,6.29875161429186,38,472,"organic acid metabolic process"
"4","GO:0044281",2.3444159581594e-19,7.79725609756098,10.4489883770986,45,783,"small molecule metabolic process"
"5","GO:0006520",4.58120083032121e-16,9.57588357588358,4.32371932845458,28,324,"cellular amino acid metabolic process"
"6","GO:0044283",1.79802099656746e-15,10.4355203619909,3.45630650021524,25,259,"small molecule biosynthetic process"
"7","GO:0046394",9.4125544940526e-15,11.5267605633803,2.69565217391304,22,202,"carboxylic acid biosynthetic process"
"8","GO:0016053",9.4125544940526e-15,11.5267605633803,2.69565217391304,22,202,"organic acid biosynthetic process"
"9","GO:0008652",5.61410364576472e-14,13.1179361179361,2.01506672406371,19,151,"cellular amino acid biosynthetic process"
"10","GO:1901605",1.55663559245263e-13,11.3546423135464,2.42875591907017,20,182,"alpha-amino acid metabolic process"
"11","GO:0009064",8.39471922208686e-13,35.3424015009381,0.49375807145932,11,37,"glutamine family amino acid metabolic process"
"12","GO:0044710",2.77773187582813e-11,4.10404375349899,28.9715884631941,60,2171,"single-organism metabolic process"
"13","GO:1901607",6.57703972789127e-11,11.8286713286713,1.66810159276797,15,125,"alpha-amino acid biosynthetic process"
"14","GO:0044711",8.28459129017335e-11,5.51696014828545,7.01937150236763,28,526,"single-organism biosynthetic process"
"15","GO:0006536",3.90473512438976e-10,158,0.120103314679294,6,9,"glutamate metabolic process"
"16","GO:0015980",3.5194969732239e-09,21.5609243697479,0.573826947912182,9,43,"energy derivation by oxidation of organic compounds"
"17","GO:0043648",8.69214892611808e-09,37.2302325581395,0.293585880327163,7,22,"dicarboxylic acid metabolic process"
"18","GO:1901564",1.38384728717488e-08,3.8069596520174,12.5174343521309,34,938,"organonitrogen compound metabolic process"
"19","GO:0045333",1.65199835711639e-08,23.018487394958,0.480413258717176,8,36,"cellular respiration"
"20","GO:0009081",2.37146605100292e-08,31.0116279069767,0.333620318553594,7,25,"branched-chain amino acid metabolic process"
"21","GO:0009065",2.97335517894269e-08,Inf,0.0533792509685751,4,4,"glutamine family amino acid catabolic process"
"22","GO:0006537",1.47147996644617e-07,308.988764044944,0.0667240637107189,4,5,"glutamate biosynthetic process"
"23","GO:0006091",2.05289452528685e-07,12.5948275862069,0.894102453723633,9,67,"generation of precursor metabolites and energy"
"24","GO:0009082",2.21696322651252e-07,31.5448275862069,0.280241067585019,6,21,"branched-chain amino acid biosynthetic process"
"25","GO:0044699",2.74024564680028e-07,3.27724261661606,49.3224278949634,73,3696,"single-organism process"
"26","GO:0009084",4.03648021473942e-07,27.8255578093306,0.306930693069307,6,23,"glutamine family amino acid biosynthetic process"
