"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0019538",0.000242562944579624,0.222386376890479,15.4799827808868,4,1160,"protein metabolic process"
"2","GO:0044260",0.000437573129607385,0.390369866402771,27.1433491175204,13,2034,"cellular macromolecule metabolic process"
"3","GO:0044267",0.000591364800875462,0.204672897196262,12.8910891089109,3,966,"cellular protein metabolic process"
"4","GO:0043170",0.00070648183721456,0.42920254066041,30.1459319845028,16,2259,"macromolecule metabolic process"
"5","GO:0010467",0.000978340196852951,0.282609983413632,15.4266035299182,5,1156,"gene expression"
"6","GO:0034645",0.00257525309733366,0.310709398785598,14.2522600086096,5,1068,"cellular macromolecule biosynthetic process"
"7","GO:0034641",0.00391735053415526,0.460673452314557,24.1007318123117,13,1806,"cellular nitrogen compound metabolic process"
"8","GO:0006518",0.00658403595982799,0,4.85751183814034,0,364,"peptide metabolic process"
"9","GO:0043043",0.00802808130090256,0,4.67068445975032,0,350,"peptide biosynthetic process"
"10","GO:0006412",0.008739045670513,0,4.59061558329746,0,344,"translation"
"11","GO:0090304",0.00892314145272599,0.408258560703168,15.3465346534653,7,1150,"nucleic acid metabolic process"
"12","GO:0016070",0.0144049371249154,0.380186089078707,11.9969866551873,5,899,"RNA metabolic process"
"13","GO:0009059",0.0171668150378735,0.441176470588235,14.385708136031,7,1078,"macromolecule biosynthetic process"
"14","GO:0044271",0.0175289457167365,0.462333721106671,15.6267757210504,8,1171,"cellular nitrogen compound biosynthetic process"
"15","GO:0043603",0.0238818390655916,0.172314578005115,5.45802841153681,1,409,"cellular amide metabolic process"
"16","GO:0043412",0.0320473677454946,0.280869431170032,6.68575118381403,2,501,"macromolecule modification"
"17","GO:0043604",0.032215384870107,0.184271767510501,5.12440809298321,1,384,"amide biosynthetic process"
"18","GO:0006139",0.0324526104485903,0.545581177993062,18.2557038312527,11,1368,"nucleobase-containing compound metabolic process"
"19","GO:0006725",0.0425309364814322,0.586394101876676,20.0839431769264,13,1505,"cellular aromatic compound metabolic process"
"20","GO:0006396",0.0456535044187811,0,3.01592767972449,0,226,"RNA processing"
