"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0005198",4.07801389017328e-23,6.81986531986532,10.7393610886864,53,251,"structural molecule activity"
"2","GO:0003735",9.11507482394077e-23,7.36594202898551,9.28462691731058,49,217,"structural constituent of ribosome"
"3","GO:0015078",1.03749998626504e-09,7.05731421356421,3.50847653096529,19,82,"hydrogen ion transmembrane transporter activity"
"4","GO:0009055",3.71704425564075e-09,10.1323529411765,1.96816976127321,14,46,"electron carrier activity"
"5","GO:0003723",1.04437725160465e-08,3.39617071524966,12.0657363625879,35,282,"RNA binding"
"6","GO:0003676",2.19830704404792e-08,2.0454996243426,55.8789067004959,96,1306,"nucleic acid binding"
"7","GO:0015077",9.1423518983819e-08,5.09557863113898,4.53534771076,19,106,"monovalent inorganic cation transmembrane transporter activity"
"8","GO:0008135",1.17191738330353e-06,5.77310924369748,2.99504094106793,14,70,"translation factor activity, nucleic acid binding"
"9","GO:0004129",1.18608343835076e-06,19.9326923076923,0.641794487371699,7,15,"cytochrome-c oxidase activity"
"10","GO:0015002",1.18608343835076e-06,19.9326923076923,0.641794487371699,7,15,"heme-copper terminal oxidase activity"
"11","GO:0016675",1.18608343835076e-06,19.9326923076923,0.641794487371699,7,15,"oxidoreductase activity, acting on a heme group of donors"
"12","GO:0016676",1.18608343835076e-06,19.9326923076923,0.641794487371699,7,15,"oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor"
"13","GO:1901363",1.51363432549725e-06,1.67549413744606,115.736939222696,158,2705,"heterocyclic compound binding"
"14","GO:0097159",1.51363432549725e-06,1.67549413744606,115.736939222696,158,2705,"organic cyclic compound binding"
"15","GO:0022890",1.69435714412348e-06,3.62153436377578,7.01695306193057,22,164,"inorganic cation transmembrane transporter activity"
"16","GO:0005525",1.87944932696226e-06,3.59576812871942,7.05973936108869,22,165,"GTP binding"
"17","GO:0032561",1.87944932696226e-06,3.59576812871942,7.05973936108869,22,165,"guanyl ribonucleotide binding"
"18","GO:0016597",2.04039628341731e-06,10.292817679558,1.24080267558528,9,29,"amino acid binding"
"19","GO:0019001",2.3061163073584e-06,3.54530184764351,7.14531195940491,22,167,"guanyl nucleotide binding"
"20","GO:0016743",3.29969371240704e-06,Inf,0.171145196632453,4,4,"carboxyl- or carbamoyltransferase activity"
"21","GO:0008137",5.24513224618025e-06,14.4912587412587,0.770153384846039,7,18,"NADH dehydrogenase (ubiquinone) activity"
"22","GO:0016655",5.24513224618025e-06,14.4912587412587,0.770153384846039,7,18,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor"
"23","GO:0003954",5.24513224618025e-06,14.4912587412587,0.770153384846039,7,18,"NADH dehydrogenase activity"
"24","GO:0050136",5.24513224618025e-06,14.4912587412587,0.770153384846039,7,18,"NADH dehydrogenase (quinone) activity"
