"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0044765",0.000288886795985599,0.546973892405063,56.3495479982781,34,1122,"single-organism transport"
"2","GO:0006508",0.000382532443518472,0.202516030923998,13.7609413115225,3,274,"proteolysis"
"3","GO:0055085",0.00107399953639091,0.549464757600017,45.2503946046779,27,901,"transmembrane transport"
"4","GO:0009057",0.00907444299525602,0.227628517029829,8.28669823504089,2,165,"macromolecule catabolic process"
"5","GO:0006644",0.0093898323918987,0,4.52001721911322,0,90,"phospholipid metabolic process"
"6","GO:0044265",0.0159504223758273,0.159233952930228,5.92624479839288,1,118,"cellular macromolecule catabolic process"
"7","GO:0030163",0.0166837392851956,0.160631360537496,5.87602238484718,1,117,"protein catabolic process"
"8","GO:0043632",0.0194896465447151,0,3.81690342947338,0,76,"modification-dependent macromolecule catabolic process"
"9","GO:0019941",0.0194896465447151,0,3.81690342947338,0,76,"modification-dependent protein catabolic process"
"10","GO:0006511",0.0194896465447151,0,3.81690342947338,0,76,"ubiquitin-dependent protein catabolic process"
"11","GO:0006950",0.0294137537450158,0.483627779469997,13.8111637250682,7,275,"response to stress"
"12","GO:0051234",0.0308073782305026,0.755059047388927,70.9642703400775,57,1413,"establishment of localization"
"13","GO:0051179",0.0310365489423279,0.756844337368589,72.0189410245372,58,1434,"localization"
"14","GO:0006810",0.032710851413449,0.757868509804714,70.7633806858947,57,1409,"transport"
"15","GO:0007010",0.034556258793223,0,3.26445688047066,0,65,"cytoskeleton organization"
"16","GO:0051603",0.0404160861470205,0.194693170964661,4.87157411393313,1,97,"proteolysis involved in cellular protein catabolic process"
"17","GO:0044257",0.0404160861470205,0.194693170964661,4.87157411393313,1,97,"cellular protein catabolic process"
