"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0005975",0.000180645326841936,3.44899072558647,5.33792509685751,15,600,"carbohydrate metabolic process"
"2","GO:0019395",0.000461949459747187,115.083333333333,0.0355861673123834,2,4,"fatty acid oxidation"
"3","GO:0034440",0.000461949459747187,115.083333333333,0.0355861673123834,2,4,"lipid oxidation"
"4","GO:0006635",0.000461949459747187,115.083333333333,0.0355861673123834,2,4,"fatty acid beta-oxidation"
"5","GO:0055085",0.0016993323214059,2.57393162393162,8.01578418711436,17,901,"transmembrane transport"
"6","GO:0009062",0.00334729323787716,28.7458333333333,0.0889654182809585,2,10,"fatty acid catabolic process"
"7","GO:0072329",0.00485344732509345,22.99,0.10675850193715,2,12,"monocarboxylic acid catabolic process"
"8","GO:0044242",0.00661575152227182,19.1527777777778,0.124551585593342,2,14,"cellular lipid catabolic process"
"9","GO:0071554",0.0146695477292434,12.0842105263158,0.186827378390013,2,21,"cell wall organization or biogenesis"
"10","GO:0044765",0.0160749874468825,1.98358974358974,9.98191993112355,17,1122,"single-organism transport"
"11","GO:0015706",0.0177152006120598,113.213114754098,0.0177930836561917,1,2,"nitrate transport"
"12","GO:0015707",0.0177152006120598,113.213114754098,0.0177930836561917,1,2,"nitrite transport"
"13","GO:0006027",0.0177152006120598,113.213114754098,0.0177930836561917,1,2,"glycosaminoglycan catabolic process"
"14","GO:0009253",0.0177152006120598,113.213114754098,0.0177930836561917,1,2,"peptidoglycan catabolic process"
"15","GO:1902578",0.0180430411561021,1.95404627147254,10.1064715167169,17,1136,"single-organism localization"
"16","GO:0016042",0.0236975520941706,9.176,0.240206629358588,2,27,"lipid catabolic process"
"17","GO:0030258",0.0288739901593704,8.18928571428571,0.266896254842876,2,30,"lipid modification"
"18","GO:0000270",0.0351215462905617,37.7267759562842,0.0355861673123834,1,4,"peptidoglycan metabolic process"
"19","GO:0006508",0.0431316286792966,2.49861670020121,2.5799971301478,6,290,"proteolysis"
