"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0006807",0.00204670220504414,0.527089932516182,38.7817477399914,24,2079,"nitrogen compound metabolic process"
"2","GO:0071840",0.0025331957041548,0.117580222478788,7.90931267039747,1,424,"cellular component organization or biogenesis"
"3","GO:0006259",0.00527557894134502,0,5.09255273353422,0,273,"DNA metabolic process"
"4","GO:0006518",0.00727077699749984,0.138296282059496,6.79007031137896,1,364,"peptide metabolic process"
"5","GO:0016043",0.00820642996309543,0.141168016723282,6.65949203616014,1,357,"cellular component organization"
"6","GO:0043043",0.00925842431249982,0.144154949912263,6.52891376094131,1,350,"peptide biosynthetic process"
"7","GO:0006412",0.0102631731515346,0.146812213257396,6.41698952503946,1,344,"translation"
"8","GO:0043603",0.0153730816720378,0.246928746928747,7.62950208064285,2,409,"cellular amide metabolic process"
"9","GO:0034641",0.0169947822559519,0.609536589073335,33.6891950064572,23,1806,"cellular nitrogen compound metabolic process"
"10","GO:0033554",0.020262616855679,0,3.80542402066294,0,204,"cellular response to stress"
"11","GO:0043604",0.0225214013497556,0.264111583769634,7.16315109771847,2,384,"amide biosynthetic process"
"12","GO:0006974",0.0236627534683687,0,3.65619170612713,0,196,"cellular response to DNA damage stimulus"
"13","GO:0006281",0.024597737460057,0,3.61888362749318,0,194,"DNA repair"
"14","GO:1901564",0.0284364834127396,0.530801005747126,17.4974888793227,10,938,"organonitrogen compound metabolic process"
"15","GO:0006996",0.0316399655978052,0.184333220986406,5.16716889080212,1,277,"organelle organization"
"16","GO:0006139",0.032502750631669,0.61112384795268,25.518725785622,17,1368,"nucleobase-containing compound metabolic process"
"17","GO:0006753",0.0328821054886566,0,3.33907303773856,0,179,"nucleoside phosphate metabolic process"
"18","GO:1901566",0.0331242333948233,0.486680746695735,13.4868704261731,7,723,"organonitrogen compound biosynthetic process"
"19","GO:0009117",0.0383777112981536,0,3.18984072320276,0,171,"nucleotide metabolic process"
"20","GO:0006725",0.0476280234561622,0.655524946434037,28.0743291720476,20,1505,"cellular aromatic compound metabolic process"
"21","GO:0044085",0.0493149138288914,0,2.94733821208208,0,158,"cellular component biogenesis"
