"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0006508",0.000458697490078057,0.158705357142857,11.7348256564787,2,290,"proteolysis"
"2","GO:0055085",0.00383073480939431,0.559096875820425,36.4588893671976,22,901,"transmembrane transport"
"3","GO:0009057",0.0063343112090995,0.135605918711369,6.95996556177357,1,172,"macromolecule catabolic process"
"4","GO:1902578",0.0066470176968532,0.623900776982568,45.968144640551,31,1136,"single-organism localization"
"5","GO:0044765",0.00849702491578436,0.633491697737008,45.4016358157555,31,1122,"single-organism transport"
"6","GO:0006464",0.012250594389588,0.474983541803818,17.9259578131726,9,443,"cellular protein modification process"
"7","GO:0036211",0.012250594389588,0.474983541803818,17.9259578131726,9,443,"protein modification process"
"8","GO:1902589",0.0214919769041655,0.26271186440678,7.24321997417133,2,179,"single-organism organelle organization"
"9","GO:0006644",0.0237060425595582,0,3.64184244511408,0,90,"phospholipid metabolic process"
"10","GO:0043412",0.0274092746960708,0.56332651670075,20.2729229444684,12,501,"macromolecule modification"
"11","GO:0043632",0.030470204907247,0,3.39905294877314,0,84,"modification-dependent macromolecule catabolic process"
"12","GO:0019941",0.030470204907247,0,3.39905294877314,0,84,"modification-dependent protein catabolic process"
"13","GO:0006511",0.030470204907247,0,3.39905294877314,0,84,"ubiquitin-dependent protein catabolic process"
"14","GO:0034660",0.0315661309784138,0.282337662337662,6.75764098148945,2,167,"ncRNA metabolic process"
"15","GO:0030163",0.0347694514382554,0.188353805533234,5.05811450710288,1,125,"protein catabolic process"
"16","GO:0044265",0.0347694514382554,0.188353805533234,5.05811450710288,1,125,"cellular macromolecule catabolic process"
"17","GO:0006629",0.0497314943112876,0.49559028315024,11.6134309083082,6,287,"lipid metabolic process"
