"","GOCCID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0044464",0.00146443396444829,0.212886476280387,11.3885350318471,4,1788,"cell part"
"2","GO:0005623",0.00146443396444829,0.212886476280387,11.3885350318471,4,1788,"cell"
"3","GO:0005737",0.00157195999120006,0,5.61146496815287,0,881,"cytoplasm"
"4","GO:0044424",0.00206156734643343,0.222846272307274,11.1273885350318,4,1747,"intracellular part"
"5","GO:0005622",0.00206156734643343,0.222846272307274,11.1273885350318,4,1747,"intracellular"
"6","GO:0043229",0.024107285510361,0.329022556390977,8.94267515923567,4,1404,"intracellular organelle"
"7","GO:0043226",0.024107285510361,0.329022556390977,8.94267515923567,4,1404,"organelle"
"8","GO:0044444",0.0262406781027493,0,3.35668789808917,0,527,"cytoplasmic part"
"9","GO:0043232",0.0480864508642641,0,2.8343949044586,0,445,"intracellular non-membrane-bounded organelle"
"10","GO:0043228",0.0480864508642641,0,2.8343949044586,0,445,"non-membrane-bounded organelle"
