"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0016645",2.67343244001762e-08,44.4434857635893,0.193172644447007,6,25,"oxidoreductase activity, acting on the CH-NH group of donors"
"2","GO:0005215",5.73111093060333e-07,4.71790540540541,5.292930457848,19,685,"transporter activity"
"3","GO:0022891",6.34158513956772e-07,5.39302740123534,3.77845692538346,16,489,"substrate-specific transmembrane transporter activity"
"4","GO:0022857",1.2012467803978e-06,4.86526690391459,4.47387844539269,17,579,"transmembrane transporter activity"
"5","GO:0022892",1.47463010798798e-06,5.03141137643176,4.02571791027563,16,521,"substrate-specific transporter activity"
"6","GO:0015370",2.40221246091265e-05,80.615625,0.0618152462230423,3,8,"solute:sodium symporter activity"
"7","GO:0015293",5.09083266786965e-05,57.5691964285714,0.0772690577788029,3,10,"symporter activity"
"8","GO:0015294",5.09083266786965e-05,57.5691964285714,0.0772690577788029,3,10,"solute:cation symporter activity"
"9","GO:0004174",5.88207360253863e-05,Inf,0.0154538115557606,2,2,"electron-transferring-flavoprotein dehydrogenase activity"
"10","GO:0004133",5.88207360253863e-05,Inf,0.0154538115557606,2,2,"glycogen debranching enzyme activity"
"11","GO:0004134",5.88207360253863e-05,Inf,0.0154538115557606,2,2,"4-alpha-glucanotransferase activity"
"12","GO:0004135",5.88207360253863e-05,Inf,0.0154538115557606,2,2,"amylo-alpha-1,6-glucosidase activity"
"13","GO:0004053",5.88207360253863e-05,Inf,0.0154538115557606,2,2,"arginase activity"
"14","GO:0090599",5.88207360253863e-05,Inf,0.0154538115557606,2,2,"alpha-glucosidase activity"
"15","GO:0016682",5.88207360253863e-05,Inf,0.0154538115557606,2,2,"oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor"
"16","GO:0003998",5.88207360253863e-05,Inf,0.0154538115557606,2,2,"acylphosphatase activity"
"17","GO:0016649",5.88207360253863e-05,Inf,0.0154538115557606,2,2,"oxidoreductase activity, acting on the CH-NH group of donors, quinone or similar compound as acceptor"
"18","GO:0009916",5.88207360253863e-05,Inf,0.0154538115557606,2,2,"alternative oxidase activity"
"19","GO:0004657",5.88207360253863e-05,Inf,0.0154538115557606,2,2,"proline dehydrogenase activity"
"20","GO:0022804",7.2314418720779e-05,7.78727034120735,1.03540537423596,7,134,"active transmembrane transporter activity"
"21","GO:0015081",9.23032898451612e-05,44.765625,0.0927228693345635,3,12,"sodium ion transmembrane transporter activity"
"22","GO:0003842",0.000175580134517121,264.707692307692,0.0231807173336409,2,3,"1-pyrroline-5-carboxylate dehydrogenase activity"
"23","GO:0005326",0.00034940589107418,132.338461538462,0.0309076231115212,2,4,"neurotransmitter transporter activity"
"24","GO:0005328",0.00034940589107418,132.338461538462,0.0309076231115212,2,4,"neurotransmitter:sodium symporter activity"
"25","GO:0016491",0.000813523880707445,2.47963616403983,11.1190174143697,22,1439,"oxidoreductase activity"
"26","GO:0016679",0.0012047028200944,52.9169230769231,0.054088340445162,2,7,"oxidoreductase activity, acting on diphenols and related substances as donors"
"27","GO:0042625",0.00154215455402312,14.890625,0.231807173336409,3,30,"ATPase activity, coupled to transmembrane movement of ions"
"28","GO:0019829",0.00154215455402312,14.890625,0.231807173336409,3,30,"cation-transporting ATPase activity"
"29","GO:0015926",0.00254311213432565,33.0615384615385,0.0772690577788029,2,10,"glucosidase activity"
"30","GO:0015075",0.00269202297369066,3.68946929702695,2.41852150847653,8,313,"ion transmembrane transporter activity"
"31","GO:0042626",0.00288585547959158,7.41987388562731,0.594971744896782,4,77,"ATPase activity, coupled to transmembrane movement of substances"
"32","GO:0016820",0.00346709706716295,7.03112760255617,0.625879368008304,4,81,"hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances"
"33","GO:0015399",0.00346709706716295,7.03112760255617,0.625879368008304,4,81,"primary active transmembrane transporter activity"
"34","GO:0015405",0.00346709706716295,7.03112760255617,0.625879368008304,4,81,"P-P-bond-hydrolysis-driven transmembrane transporter activity"
"35","GO:0008324",0.00354668444354188,4.45161290322581,1.48356590935302,6,192,"cation transmembrane transporter activity"
"36","GO:0043492",0.00362396835801751,6.94017094017094,0.633606273786184,4,82,"ATPase activity, coupled to movement of substances"
"37","GO:0004096",0.00434260890509226,24.0363636363636,0.100449775112444,2,13,"catalase activity"
"38","GO:0016813",0.00658190012601412,18.8791208791209,0.123630492446085,2,16,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines"
"39","GO:0004109",0.00772690577788027,Inf,0.00772690577788029,1,1,"coproporphyrinogen oxidase activity"
"40","GO:0015291",0.00784236682592656,8.019375,0.409526006227655,3,53,"secondary active transmembrane transporter activity"
"41","GO:0051537",0.0102162718800764,14.6769230769231,0.154538115557606,2,20,"2 iron, 2 sulfur cluster binding"
"42","GO:0016646",0.0112357835850458,13.9028340080972,0.162265021335486,2,21,"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"
"43","GO:0019900",0.0122982267511175,13.2061538461538,0.169991927113366,2,22,"kinase binding"
"44","GO:0019901",0.0122982267511175,13.2061538461538,0.169991927113366,2,22,"protein kinase binding"
"45","GO:0015296",0.0153949908197353,130.348484848485,0.0154538115557606,1,2,"anion:cation symporter activity"
"46","GO:0005343",0.0153949908197353,130.348484848485,0.0154538115557606,1,2,"organic acid:sodium symporter activity"
"47","GO:0017153",0.0153949908197353,130.348484848485,0.0154538115557606,1,2,"sodium:dicarboxylate symporter activity"
"48","GO:0004352",0.0153949908197353,130.348484848485,0.0154538115557606,1,2,"glutamate dehydrogenase (NAD+) activity"
"49","GO:0004470",0.0153949908197353,130.348484848485,0.0154538115557606,1,2,"malic enzyme activity"
"50","GO:0004471",0.0153949908197353,130.348484848485,0.0154538115557606,1,2,"malate dehydrogenase (decarboxylating) (NAD+) activity"
"51","GO:0016627",0.0179999506959997,5.79823369565217,0.556337216007381,3,72,"oxidoreductase activity, acting on the CH-CH group of donors"
"52","GO:0003995",0.019535594105541,10.1514792899408,0.216353361780648,2,28,"acyl-CoA dehydrogenase activity"
"53","GO:0005342",0.0237423482821261,5.19094967532468,0.618152462230423,3,80,"organic acid transmembrane transporter activity"
"54","GO:0046943",0.0237423482821261,5.19094967532468,0.618152462230423,3,80,"carboxylic acid transmembrane transporter activity"
"55","GO:0016818",0.0237838613480358,2.64102564102564,2.86668204359359,7,371,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
"56","GO:0046873",0.0245221656365478,5.12379807692308,0.625879368008304,3,81,"metal ion transmembrane transporter activity"
"57","GO:0042623",0.0249610642340492,3.83854875283447,1.11267443201476,4,144,"ATPase activity, coupled"
"58","GO:0016817",0.0260170570748625,2.58899371069182,2.92077038403875,7,378,"hydrolase activity, acting on acid anhydrides"
"59","GO:0008514",0.026944300447628,4.93229166666667,0.649060085341944,3,84,"organic anion transmembrane transporter activity"
"60","GO:0005544",0.0305564595861009,43.4393939393939,0.0309076231115212,1,4,"calcium-dependent phospholipid binding"
"61","GO:0050660",0.0335384777675327,3.48381776953206,1.22085111290509,4,158,"flavin adenine dinucleotide binding"
"62","GO:0020037",0.0362696279944902,3.3940124573036,1.25175873601661,4,162,"heme binding"
"63","GO:0046906",0.0362696279944902,3.3940124573036,1.25175873601661,4,162,"tetrapyrrole binding"
"64","GO:0016712",0.038050715638683,32.5757575757576,0.0386345288894015,1,5,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen"
"65","GO:0005310",0.0454878956585548,26.0575757575758,0.0463614346672817,1,6,"dicarboxylic acid transmembrane transporter activity"
"66","GO:0016615",0.0454878956585548,26.0575757575758,0.0463614346672817,1,6,"malate dehydrogenase activity"
"67","GO:0016639",0.0454878956585548,26.0575757575758,0.0463614346672817,1,6,"oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor"
"68","GO:0003984",0.0454878956585548,26.0575757575758,0.0463614346672817,1,6,"acetolactate synthase activity"
"69","GO:0046872",0.0479766362164643,1.71429413237872,10.4081420828048,16,1347,"metal ion binding"
"70","GO:0015077",0.0484467724492348,3.86878033980583,0.819052012455311,3,106,"monovalent inorganic cation transmembrane transporter activity"
