"","GOCCID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0044444",3.91243187272352e-16,3.80093640666804,29.77236222653,75,527,"cytoplasmic part"
"2","GO:0032991",4.26217715314569e-16,5.44245262310675,12.3721960675713,46,219,"macromolecular complex"
"3","GO:0030529",4.26217715314569e-16,5.44245262310675,12.3721960675713,46,219,"ribonucleoprotein complex"
"4","GO:0005840",4.26217715314569e-16,5.44245262310675,12.3721960675713,46,219,"ribosome"
"5","GO:0043232",6.29946430039942e-15,3.82103934839968,25.1398504569371,66,445,"intracellular non-membrane-bounded organelle"
"6","GO:0043228",6.29946430039942e-15,3.82103934839968,25.1398504569371,66,445,"non-membrane-bounded organelle"
"7","GO:0005737",2.84727716503837e-12,2.84486542682222,49.7712545001385,94,881,"cytoplasm"
"8","GO:0044464",4.94823803710659e-12,2.84751742160279,101.011354195514,148,1788,"cell part"
"9","GO:0005623",4.94823803710659e-12,2.84751742160279,101.011354195514,148,1788,"cell"
"10","GO:0043229",1.61415076701819e-10,2.5201954491572,79.3176405427859,123,1404,"intracellular organelle"
"11","GO:0043226",1.61415076701819e-10,2.5201954491572,79.3176405427859,123,1404,"organelle"
"12","GO:0044429",2.24976805816874e-10,6.85937791022537,4.57601772362227,22,81,"mitochondrial part"
"13","GO:0031975",2.24976805816874e-10,6.85937791022537,4.57601772362227,22,81,"envelope"
"14","GO:0031967",2.24976805816874e-10,6.85937791022537,4.57601772362227,22,81,"organelle envelope"
"15","GO:0005740",2.24976805816874e-10,6.85937791022537,4.57601772362227,22,81,"mitochondrial envelope"
"16","GO:0044424",2.2562566786059e-10,2.57144005627575,98.6950983107173,142,1747,"intracellular part"
"17","GO:0005622",2.2562566786059e-10,2.57144005627575,98.6950983107173,142,1747,"intracellular"
"18","GO:0005739",1.3715305040926e-09,4.89320388349515,7.34422597618388,27,130,"mitochondrion"
"19","GO:0044446",9.48830092115827e-09,4.71582487743701,6.94876765438937,25,123,"intracellular organelle part"
"20","GO:0044422",9.48830092115827e-09,4.71582487743701,6.94876765438937,25,123,"organelle part"
"21","GO:0030312",0.013155401999193,5.22153846153846,0.960398781500969,4,17,"external encapsulating structure"
"22","GO:0005618",0.013155401999193,5.22153846153846,0.960398781500969,4,17,"cell wall"
"23","GO:0005694",0.0213421090704171,2.08838383838384,6.27083910274162,12,111,"chromosome"
