"","GOCCID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0043229",5.10549866201924e-15,2.06217830882353,215.790639711991,299,1404,"intracellular organelle"
"2","GO:0043226",5.10549866201924e-15,2.06217830882353,215.790639711991,299,1404,"organelle"
"3","GO:0032991",1.8202180016926e-13,3.23208315692658,33.6596510661867,76,219,"macromolecular complex"
"4","GO:0030529",1.8202180016926e-13,3.23208315692658,33.6596510661867,76,219,"ribonucleoprotein complex"
"5","GO:0005840",1.8202180016926e-13,3.23208315692658,33.6596510661867,76,219,"ribosome"
"6","GO:0044424",5.011795722408e-13,1.95564343992159,268.508723345334,346,1747,"intracellular part"
"7","GO:0005622",5.011795722408e-13,1.95564343992159,268.508723345334,346,1747,"intracellular"
"8","GO:0043232",6.83137168513872e-13,2.4174861973775,68.3951813901966,123,445,"intracellular non-membrane-bounded organelle"
"9","GO:0043228",6.83137168513872e-13,2.4174861973775,68.3951813901966,123,445,"non-membrane-bounded organelle"
"10","GO:0044464",4.24772139731087e-12,1.90373911224758,274.810301855442,349,1788,"cell part"
"11","GO:0005623",4.24772139731087e-12,1.90373911224758,274.810301855442,349,1788,"cell"
"12","GO:0044444",2.0203143678953e-11,2.18440233236152,80.9983384104126,135,527,"cytoplasmic part"
"13","GO:0005737",7.34755487789786e-10,1.85311704911555,135.407089448906,194,881,"cytoplasm"
"14","GO:0044446",1.02422221741192e-06,2.78207977541233,18.904735530324,40,123,"intracellular organelle part"
"15","GO:0044422",1.02422221741192e-06,2.78207977541233,18.904735530324,40,123,"organelle part"
"16","GO:0070013",1.05772015936543e-06,5.65735567970205,5.53309332594849,18,36,"intracellular organelle lumen"
"17","GO:0044428",1.05772015936543e-06,5.65735567970205,5.53309332594849,18,36,"nuclear part"
"18","GO:0043233",1.05772015936543e-06,5.65735567970205,5.53309332594849,18,36,"organelle lumen"
"19","GO:0031981",1.05772015936543e-06,5.65735567970205,5.53309332594849,18,36,"nuclear lumen"
"20","GO:0031974",1.05772015936543e-06,5.65735567970205,5.53309332594849,18,36,"membrane-enclosed lumen"
"21","GO:0005730",1.05772015936543e-06,5.65735567970205,5.53309332594849,18,36,"nucleolus"
"22","GO:0043231",1.93325132042788e-05,1.50181959193414,165.070617557463,207,1074,"intracellular membrane-bounded organelle"
"23","GO:0043227",1.93325132042788e-05,1.50181959193414,165.070617557463,207,1074,"membrane-bounded organelle"
"24","GO:0005634",0.00111320672786553,1.39749315660568,119.729991692052,148,779,"nucleus"
"25","GO:0005739",0.00342564669199639,1.84680220080384,19.9806147881473,32,130,"mitochondrion"
"26","GO:0044429",0.00412490818626997,2.09667058860941,12.4494599833841,22,81,"mitochondrial part"
"27","GO:0031975",0.00412490818626997,2.09667058860941,12.4494599833841,22,81,"envelope"
"28","GO:0031967",0.00412490818626997,2.09667058860941,12.4494599833841,22,81,"organelle envelope"
"29","GO:0005740",0.00412490818626997,2.09667058860941,12.4494599833841,22,81,"mitochondrial envelope"
