"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0043170",2.09113727510589e-06,0.503395779591492,86.7012483857081,53,2263,"macromolecule metabolic process"
"2","GO:0044260",5.80271845283208e-06,0.505495182868362,78.0809298321136,47,2038,"cellular macromolecule metabolic process"
"3","GO:0009059",5.1890461137429e-05,0.431950896581282,41.3009040034438,20,1078,"macromolecule biosynthetic process"
"4","GO:0034645",6.6457365514691e-05,0.436845195784529,40.9177787343952,20,1068,"cellular macromolecule biosynthetic process"
"5","GO:0006139",0.000122165471982425,0.505574525080647,52.564786913474,30,1372,"nucleobase-containing compound metabolic process"
"6","GO:0090304",0.000157498317205004,0.480854468011502,44.6724063710719,24,1166,"nucleic acid metabolic process"
"7","GO:0010467",0.000197656541733544,0.485974785150286,44.2892811020232,24,1156,"gene expression"
"8","GO:0034641",0.000369974253351688,0.557416794600701,58.9246663796814,37,1538,"cellular nitrogen compound metabolic process"
"9","GO:0006412",0.000628362123401512,0.211976806185017,13.1795092552734,3,344,"translation"
"10","GO:0044267",0.000939848138058883,0.500047681384321,36.5501506672406,20,954,"cellular protein metabolic process"
"11","GO:0019538",0.000943579510162712,0.536534493088069,43.9827808867843,26,1148,"protein metabolic process"
"12","GO:0006725",0.00198097373722294,0.608807733619764,57.8136030994404,39,1509,"cellular aromatic compound metabolic process"
"13","GO:0006259",0.00339089478264753,0.253077651515151,11.1489453293155,3,291,"DNA metabolic process"
"14","GO:0046483",0.00503237608345346,0.644568824547903,57.9668532070598,41,1513,"heterocycle metabolic process"
"15","GO:0016070",0.0056101633760681,0.566253680760042,34.4429616874731,21,899,"RNA metabolic process"
"16","GO:0006732",0.0131428900783144,0,4.21437795953508,0,110,"coenzyme metabolic process"
"17","GO:1901360",0.0141221683998171,0.693414390643942,59.8058544984933,45,1561,"organic cyclic compound metabolic process"
"18","GO:0016043",0.0165339233779277,0.424886394012296,13.4093844167025,6,350,"cellular component organization"
"19","GO:0006974",0.0173798730317788,0.253180315113791,7.50925527335342,2,196,"cellular response to DNA damage stimulus"
"20","GO:0006281",0.0184886906264324,0.255896226415094,7.43263021954369,2,194,"DNA repair"
"21","GO:0051641",0.020187125263532,0.405835510131622,11.7236332328885,5,306,"cellular localization"
"22","GO:1901137",0.0217759961369198,0.170002592688618,5.5936289281102,1,146,"carbohydrate derivative biosynthetic process"
"23","GO:0006396",0.0233236854922784,0.330156950672646,8.65863108049935,3,226,"RNA processing"
"24","GO:0046907",0.0278696720174698,0.387682411818633,9.84631941455015,4,257,"intracellular transport"
"25","GO:0090407",0.0283536136535748,0.276616493534026,6.89625484287559,2,180,"organophosphate biosynthetic process"
"26","GO:0071822",0.0314342259626805,0,3.37150236762807,0,88,"protein complex subunit organization"
"27","GO:0051186",0.0348689228793381,0.188572576479366,5.0572535514421,1,132,"cofactor metabolic process"
"28","GO:0034654",0.0351030346474058,0.634983730542608,26.9337064141197,18,703,"nucleobase-containing compound biosynthetic process"
"29","GO:0009108",0.0353956254247245,0,3.25656478691347,0,85,"coenzyme biosynthetic process"
"30","GO:0051649",0.041255916215778,0.451139425235743,10.6125699526474,5,277,"establishment of localization in cell"
"31","GO:0034660",0.0417950661454896,0.299005145797599,6.39819199311235,2,167,"ncRNA metabolic process"
"32","GO:0033554",0.0428354601812543,0.367537313432836,7.81575548859234,3,204,"cellular response to stress"
"33","GO:1902582",0.0439767033212583,0.199430026679602,4.78906586310805,1,125,"single-organism intracellular transport"
"34","GO:0009058",0.0448458344198654,0.76058161107995,63.9436074042187,52,1669,"biosynthetic process"
"35","GO:0033036",0.0453712301557649,0.458157684858152,10.459319845028,5,273,"macromolecule localization"
