"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0003676",0.000438007098748059,0.530698651574592,48.1974397416676,28,1306,"nucleic acid binding"
"2","GO:0008168",0.00239335552654995,0,5.86783531311267,0,159,"methyltransferase activity"
"3","GO:0003677",0.00841730461869804,0.516304655458985,23.8403874985584,13,646,"DNA binding"
"4","GO:0003735",0.0117549736914735,0.237999122422115,8.00830354053742,2,217,"structural constituent of ribosome"
"5","GO:0005198",0.0151125135020382,0.309211865269156,9.26306077730366,3,251,"structural molecule activity"
"6","GO:0003723",0.0192530873389224,0.367589472725617,10.4071041402376,4,282,"RNA binding"
"7","GO:0005515",0.0216125249144259,0.71012350529133,55.6152692884327,42,1507,"protein binding"
"8","GO:0016741",0.04028245860684,0.297306140255208,6.45830930688502,2,175,"transferase activity, transferring one-carbon groups"
"9","GO:0001882",0.0417666192787602,0.701700049118594,38.0855725983162,28,1032,"nucleoside binding"
"10","GO:0032549",0.0428915243226253,0.703292046044896,38.0117633490947,28,1030,"ribonucleoside binding"
"11","GO:0005488",0.0457954332586886,0.819428344363601,182.198131703379,167,4937,"binding"
"12","GO:0017076",0.0458168943116495,0.707299982138195,37.8272402260408,28,1025,"purine nucleotide binding"
"13","GO:0001883",0.0476518459812943,0.709724098012734,37.7165263522085,28,1022,"purine nucleoside binding"
"14","GO:0032550",0.0476518459812943,0.709724098012734,37.7165263522085,28,1022,"purine ribonucleoside binding"
"15","GO:0032555",0.0476518459812943,0.709724098012734,37.7165263522085,28,1022,"purine ribonucleotide binding"
