"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0016829",0.0014688807717587,0,6.34448160535117,0,203,"lyase activity"
"2","GO:0005198",0.00286849961370545,0.120740740740741,7.84465459577903,1,251,"structural molecule activity"
"3","GO:0019001",0.00472490947164243,0,5.21935186253027,0,167,"guanyl nucleotide binding"
"4","GO:0032561",0.00504102350080792,0,5.15684465459578,0,165,"guanyl ribonucleotide binding"
"5","GO:0005525",0.00504102350080792,0,5.15684465459578,0,165,"GTP binding"
"6","GO:0022892",0.00642301622611144,0.406806390755807,16.2831276669358,7,521,"substrate-specific transporter activity"
"7","GO:0016817",0.00699659935785054,0.321496525065593,11.8138622996194,4,378,"hydrolase activity, acting on acid anhydrides"
"8","GO:0003735",0.00762289822806486,0.140329218106996,6.78203206089263,1,217,"structural constituent of ribosome"
"9","GO:0016818",0.00821983805563181,0.327914357734031,11.5950870718487,4,371,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
"10","GO:0016462",0.0110475467557557,0.340506570177109,11.1887902202745,4,358,"pyrophosphatase activity"
"11","GO:0022891",0.0122178564582562,0.435574625927323,15.2830123399839,7,489,"substrate-specific transmembrane transporter activity"
"12","GO:0017111",0.0157903062752425,0.357334397092392,10.6887325567985,4,342,"nucleoside-triphosphatase activity"
"13","GO:0008509",0.028798523886317,0,3.46915004036443,0,111,"anion transmembrane transporter activity"
"14","GO:0022857",0.044521721489752,0.583369447453954,18.0958366970361,11,579,"transmembrane transporter activity"
"15","GO:0003924",0.0451646876044662,0,3.03159958482297,0,97,"GTPase activity"
