"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0003735",0.000212610261444721,0.19245172425022,14.4399723215315,3,217,"structural constituent of ribosome"
"2","GO:0016410",0.00521083792633532,0,5.0573174950986,0,76,"N-acyltransferase activity"
"3","GO:0008080",0.00688003318451004,0,4.79114289009341,0,72,"N-acetyltransferase activity"
"4","GO:0003723",0.00757475080131,0.453935149357685,18.7653096528659,9,282,"RNA binding"
"5","GO:0016798",0.0126911659828165,0.546927983206846,24.3549763579749,14,366,"hydrolase activity, acting on glycosyl bonds"
"6","GO:0016407",0.0138789027332432,0.154398148148148,6.05547226386807,1,91,"acetyltransferase activity"
"7","GO:0003676",0.0160565729671143,0.752921724517661,86.9060085341944,69,1306,"nucleic acid binding"
"8","GO:0004553",0.0183250820291386,0.565372975732226,23.6229961942106,14,355,"hydrolase activity, hydrolyzing O-glycosyl compounds"
"9","GO:0005506",0.0229277870741255,0.4124000999001,11.5120516664745,5,173,"iron ion binding"
"10","GO:0016705",0.0309726440623409,0.430710593754072,11.0462461077154,5,166,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"
"11","GO:0004518",0.0389180473765067,0.359455725099123,7.91869449890439,3,119,"nuclease activity"
"12","GO:0016746",0.0490250871658858,0.519270100384651,12.9094683427517,7,194,"transferase activity, transferring acyl groups"
