"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0044723",3.37634627400095e-15,5.3734823897103,10.675850193715,42,160,"single-organism carbohydrate metabolic process"
"2","GO:0044724",1.08024271048675e-09,10.0412510893774,2.60223848471804,16,39,"single-organism carbohydrate catabolic process"
"3","GO:0044710",7.36573437152659e-08,1.69069676520084,145.525182953078,198,2181,"single-organism metabolic process"
"4","GO:0006091",2.17718397743491e-07,5.30475277359266,4.47051226861817,18,67,"generation of precursor metabolites and energy"
"5","GO:1901575",2.929442483604e-07,2.53481835057014,21.0848041325872,46,316,"organic substance catabolic process"
"6","GO:0055114",3.07305243148888e-07,1.83510329829648,69.3263021954369,109,1039,"oxidation-reduction process"
"7","GO:0006090",3.20572274468379e-07,10.4814977973568,1.73482565647869,11,26,"pyruvate metabolic process"
"8","GO:0019752",5.60302546163659e-07,2.22193250764679,30.0258286698235,58,450,"carboxylic acid metabolic process"
"9","GO:0019538",8.47552033313513e-07,1.76237755714,76.5992251399053,116,1148,"protein metabolic process"
"10","GO:0043436",1.17150893323172e-06,2.16311562580219,30.6930693069307,58,460,"oxoacid metabolic process"
"11","GO:0006112",1.29618149660512e-06,Inf,0.333620318553594,5,5,"energy reserve metabolic process"
"12","GO:0005977",1.29618149660512e-06,Inf,0.333620318553594,5,5,"glycogen metabolic process"
"13","GO:0006082",1.55942243812731e-06,2.14040014040014,30.9599655617736,58,464,"organic acid metabolic process"
"14","GO:0009056",1.89446689733083e-06,2.34397067145634,22.4860094705123,46,337,"catabolic process"
"15","GO:0030163",2.06515490973259e-06,3.54842591701165,7.80671545415411,23,117,"protein catabolic process"
"16","GO:0006096",2.10186981727073e-06,11.6501196172249,1.33448127421438,9,20,"glycolytic process"
"17","GO:0044281",2.87309763541333e-06,1.87090999620637,49.375807145932,81,740,"small molecule metabolic process"
"18","GO:0009057",3.55495053758821e-06,2.97776812707745,11.0094705122686,28,165,"macromolecule catabolic process"
"19","GO:0006006",5.5165877737601e-06,9.85475708502024,1.46792940163582,9,22,"glucose metabolic process"
"20","GO:0016052",6.89018417378317e-06,4.42144937467877,4.53723633232889,16,68,"carbohydrate catabolic process"
"21","GO:0032787",1.28043547719664e-05,3.75547125765976,5.80499354283254,18,87,"monocarboxylic acid metabolic process"
"22","GO:0019318",1.54248862289598e-05,5.53129673146764,2.86913473956091,12,43,"hexose metabolic process"
"23","GO:0044699",1.76173929139099e-05,1.50543259557344,246.745587602238,290,3698,"single-organism process"
"24","GO:0044262",2.00587136561028e-05,4.89392175128086,3.40292724924666,13,51,"cellular carbohydrate metabolic process"
"25","GO:0006066",3.84570001706283e-05,7.11184210526316,1.80154972018941,9,27,"alcohol metabolic process"
"26","GO:0006071",5.58632825968322e-05,14.156862745098,0.800688764528627,6,12,"glycerol metabolic process"
"27","GO:0051246",8.32588994398347e-05,5.47590870667794,2.40206629358588,10,36,"regulation of protein metabolic process"
"28","GO:0042176",9.27318046410709e-05,56.4251626898048,0.333620318553594,4,5,"regulation of protein catabolic process"
"29","GO:0006486",0.000107395465093595,5.27228327228327,2.4687903572966,10,37,"protein glycosylation"
"30","GO:0043413",0.000107395465093595,5.27228327228327,2.4687903572966,10,37,"macromolecule glycosylation"
"31","GO:0005975",0.000110435816973104,1.75561097256858,40.4347826086956,64,606,"carbohydrate metabolic process"
"32","GO:0019400",0.000161765001200571,10.6143790849673,0.934136891950065,6,14,"alditol metabolic process"
"33","GO:0009100",0.000173683120184193,4.90716180371353,2.60223848471804,10,39,"glycoprotein metabolic process"
"34","GO:0009101",0.000173683120184193,4.90716180371353,2.60223848471804,10,39,"glycoprotein biosynthetic process"
"35","GO:0019751",0.000203285023234814,7.63134027544508,1.33448127421438,7,20,"polyol metabolic process"
"36","GO:0005996",0.000253274544231041,3.88922335942204,3.73654756780026,12,56,"monosaccharide metabolic process"
"37","GO:0072593",0.000254517923572381,9.43355119825708,1.00086095566078,6,15,"reactive oxygen species metabolic process"
"38","GO:0006801",0.000254517923572381,9.43355119825708,1.00086095566078,6,15,"superoxide metabolic process"
"39","GO:0006108",0.000263497415585488,28.2082429501085,0.400344382264313,4,6,"malate metabolic process"
"40","GO:0006094",0.000263497415585488,28.2082429501085,0.400344382264313,4,6,"gluconeogenesis"
"41","GO:0005978",0.000295275563788357,Inf,0.200172191132157,3,3,"glycogen biosynthetic process"
