"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0051258",7.94454218416045e-08,9.08035714285714,3.3125269048644,15,27,"protein polymerization"
"2","GO:0008154",1.03394890508625e-07,11.7841448931116,2.57640981489453,13,21,"actin polymerization or depolymerization"
"3","GO:0072521",6.36410112012838e-07,3.33223140495868,11.7778734395179,30,96,"purine-containing compound metabolic process"
"4","GO:0055086",8.06778665513241e-07,2.44850660171773,23.6784330606974,48,193,"nucleobase-containing small molecule metabolic process"
"5","GO:0007015",8.51685665293608e-07,6.80580357142857,3.80327163151098,15,31,"actin filament organization"
"6","GO:0030029",1.56149897030201e-06,5.37236691916572,4.90744726646578,17,40,"actin filament-based process"
"7","GO:0030036",1.56149897030201e-06,5.37236691916572,4.90744726646578,17,40,"actin cytoskeleton organization"
"8","GO:0009116",1.91065599581289e-06,3.58079376328845,9.32414980628498,25,76,"nucleoside metabolic process"
"9","GO:0030041",2.64357807906302e-06,9.94757109004739,2.33103745157124,11,19,"actin filament polymerization"
"10","GO:1901657",3.26661608861666e-06,3.44453284837463,9.56952216960826,25,78,"glycosyl compound metabolic process"
"11","GO:0006412",8.54746113991945e-06,1.9005997489423,42.2040464916057,70,344,"translation"
"12","GO:0006163",1.81710115427601e-05,3.12429087158329,9.81489453293155,24,80,"purine nucleotide metabolic process"
"13","GO:0042278",1.98289739443295e-05,3.73280098280098,6.87042617305209,19,56,"purine nucleoside metabolic process"
"14","GO:0046128",1.98289739443295e-05,3.73280098280098,6.87042617305209,19,56,"purine ribonucleoside metabolic process"
"15","GO:0034622",2.14269387956577e-05,3.54783116693442,7.48385708136031,20,61,"cellular macromolecular complex assembly"
"16","GO:0008064",2.96265912585658e-05,6.62736966824645,2.82178217821782,11,23,"regulation of actin polymerization or depolymerization"
"17","GO:0032535",2.96265912585658e-05,6.62736966824645,2.82178217821782,11,23,"regulation of cellular component size"
"18","GO:0051493",2.96265912585658e-05,6.62736966824645,2.82178217821782,11,23,"regulation of cytoskeleton organization"
