"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0006807",1.39245437336427e-07,1.51476187467384,217.872865547424,281,1799,"nitrogen compound metabolic process"
"2","GO:0090304",8.34263090759305e-07,1.56018123338153,140.242789496341,191,1158,"nucleic acid metabolic process"
"3","GO:0006298",2.32052962309954e-06,10.0970888355342,2.30104749605395,11,19,"mismatch repair"
"4","GO:0006950",5.56606909132718e-06,2.05609223873555,33.3046348113072,59,275,"response to stress"
"5","GO:0046483",5.92525567864987e-06,1.45640548709602,181.298321136461,232,1497,"heterocycle metabolic process"
"6","GO:0033554",7.09283010970402e-06,2.24165461243996,24.7059836418424,47,204,"cellular response to stress"
"7","GO:0006725",1.045515285972e-05,1.44201928606982,180.813890084661,230,1493,"cellular aromatic compound metabolic process"
"8","GO:0006974",1.22228170538076e-05,2.22819915623006,23.7371215382408,45,196,"cellular response to DNA damage stimulus"
"9","GO:0034641",1.73584958766993e-05,1.42509268717493,184.810446262018,233,1526,"cellular nitrogen compound metabolic process"
"10","GO:0006366",1.76639044404941e-05,3.60170494908833,7.38757353996269,20,61,"transcription from RNA polymerase II promoter"
"11","GO:0044237",1.84037549024029e-05,1.35899706525955,359.690055962118,416,2970,"cellular metabolic process"
"12","GO:1901360",2.08362164477636e-05,1.4183243710751,187.111493758071,235,1545,"organic cyclic compound metabolic process"
"13","GO:0006139",2.11213347318585e-05,1.43908864188151,164.222126560482,210,1356,"nucleobase-containing compound metabolic process"
"14","GO:0006259",2.28459915548191e-05,1.95298896609957,34.0312813890085,58,281,"DNA metabolic process"
"15","GO:0006281",4.69672774475982e-05,2.12385180775686,23.4949060123404,43,194,"DNA repair"
"16","GO:0044260",5.32586077496031e-05,1.35904698852732,246.817620892524,296,2038,"cellular macromolecule metabolic process"
"17","GO:0071704",5.93077231879674e-05,1.33342651478091,442.28555029416,495,3652,"organic substance metabolic process"
"18","GO:0018193",0.000133248963801148,3.23368570247446,7.14535801406228,18,59,"peptidyl-amino acid modification"
"19","GO:0044238",0.000183231874906665,1.30333679805975,416.005165733965,465,3435,"primary metabolic process"
"20","GO:0009064",0.000240266636201055,3.97678499799438,4.4809872291577,13,37,"glutamine family amino acid metabolic process"
"21","GO:0006357",0.000263335195282697,3.67289156626506,5.08652604390874,14,42,"regulation of transcription from RNA polymerase II promoter"
"22","GO:0043170",0.000490771966067548,1.29174914337979,274.066867556321,317,2263,"macromolecule metabolic process"
"23","GO:0006613",0.000591911155187066,7.30943847072879,1.69550868130291,7,14,"cotranslational protein targeting to membrane"
"24","GO:0006614",0.000591911155187066,7.30943847072879,1.69550868130291,7,14,"SRP-dependent cotranslational protein targeting to membrane"
"25","GO:0031327",0.00149952962786392,7.30190930787589,1.4532931554025,6,12,"negative regulation of cellular biosynthetic process"
"26","GO:0009890",0.00149952962786392,7.30190930787589,1.4532931554025,6,12,"negative regulation of biosynthetic process"
"27","GO:0016070",0.0015828384632095,1.36381034053912,108.875878892237,137,899,"RNA metabolic process"
"28","GO:0072599",0.00158497318719622,5.68326032125315,1.93772420720333,7,16,"establishment of protein localization to endoplasmic reticulum"
"29","GO:0006612",0.00158497318719622,5.68326032125315,1.93772420720333,7,16,"protein targeting to membrane"
"30","GO:0045047",0.00158497318719622,5.68326032125315,1.93772420720333,7,16,"protein targeting to ER"
"31","GO:0006473",0.00213210067963226,9.11948748510131,1.08996986655187,5,9,"protein acetylation"
"32","GO:0006475",0.00213210067963226,9.11948748510131,1.08996986655187,5,9,"internal protein amino acid acetylation"
"33","GO:0016573",0.00213210067963226,9.11948748510131,1.08996986655187,5,9,"histone acetylation"
"34","GO:0018393",0.00213210067963226,9.11948748510131,1.08996986655187,5,9,"internal peptidyl-lysine acetylation"
"35","GO:0018394",0.00213210067963226,9.11948748510131,1.08996986655187,5,9,"peptidyl-lysine acetylation"
"36","GO:0009987",0.00270369471827611,1.24197018192176,522.943320418998,560,4318,"cellular process"
"37","GO:0006520",0.00328830850843682,1.55311008409728,39.2389151958674,56,324,"cellular amino acid metabolic process"
"38","GO:2000113",0.00384152595504033,7.29439809296782,1.21107762950208,5,10,"negative regulation of cellular macromolecule biosynthetic process"
"39","GO:0010558",0.00384152595504033,7.29439809296782,1.21107762950208,5,10,"negative regulation of macromolecule biosynthetic process"
"40","GO:0051172",0.00393405685893573,5.47464200477327,1.69550868130291,6,14,"negative regulation of nitrogen compound metabolic process"
"41","GO:0090150",0.00412935984633014,3.89792663476874,2.78547854785479,8,23,"establishment of protein localization to membrane"
"42","GO:0072657",0.00412935984633014,3.89792663476874,2.78547854785479,8,23,"protein localization to membrane"
"43","GO:0009084",0.00412935984633014,3.89792663476874,2.78547854785479,8,23,"glutamine family amino acid biosynthetic process"
"44","GO:0018205",0.00554855723858751,3.65370813397129,2.90658631080499,8,24,"peptidyl-lysine modification"
"45","GO:1901605",0.00611237563632641,1.69517851184518,22.0416128569379,34,182,"alpha-amino acid metabolic process"
"46","GO:0043543",0.00634707816213363,6.07767183154549,1.33218539245229,5,11,"protein acylation"
"47","GO:0006422",0.00644166261154592,21.8454221165279,0.484431051800832,3,4,"aspartyl-tRNA aminoacylation"
"48","GO:0044710",0.00647632243270331,1.21683445038396,263.893815468503,296,2179,"single-organism metabolic process"
"49","GO:0070972",0.00695129564595364,3.93199154489477,2.42215525900416,7,20,"protein localization to endoplasmic reticulum"
"50","GO:0031324",0.00695129564595364,3.93199154489477,2.42215525900416,7,20,"negative regulation of cellular metabolic process"
"51","GO:0006289",0.0072355126880941,3.13293413173653,3.63323288850624,9,30,"nucleotide-excision repair"
"52","GO:0008152",0.00729801874715062,1.24456926741122,636.179078777443,665,5253,"metabolic process"
"53","GO:0018208",0.00731095121532242,3.43822122150296,3.0276940737552,8,25,"peptidyl-proline modification"
"54","GO:0000413",0.00731095121532242,3.43822122150296,3.0276940737552,8,25,"protein peptidyl-prolyl isomerization"
"55","GO:0019752",0.00821141213139282,1.40836567485985,54.0140622757928,71,446,"carboxylic acid metabolic process"
"56","GO:0043436",0.00945388531720302,1.39434909326425,55.2251399052949,72,456,"oxoacid metabolic process"
"57","GO:0006525",0.00980961282946916,5.20858164481526,1.4532931554025,5,12,"arginine metabolic process"
