"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0043566",2.38293438420651e-07,10.397261716693,2.7097220620459,13,22,"structure-specific DNA binding"
"2","GO:0003690",1.31462365840653e-06,11.292877415867,2.2170453234921,11,18,"double-stranded DNA binding"
"3","GO:0030983",1.31462365840653e-06,11.292877415867,2.2170453234921,11,18,"mismatched DNA binding"
"4","GO:0008312",0.000190362073021958,10.0256361922714,1.4780302156614,7,12,"7S RNA binding"
"5","GO:0016779",0.000206568090901415,2.28414968055978,15.3961480798063,30,125,"nucleotidyltransferase activity"
"6","GO:0003942",0.000229016247994621,Inf,0.4926767385538,4,4,"N-acetyl-gamma-glutamyl-phosphate reductase activity"
"7","GO:0031369",0.000229016247994621,Inf,0.4926767385538,4,4,"translation initiation factor binding"
"8","GO:0003684",0.000340136229310334,4.10281385281385,4.06458309306885,12,33,"damaged DNA binding"
"9","GO:0016774",0.000465361369013571,10.7330508474576,1.2316918463845,6,10,"phosphotransferase activity, carboxyl group as acceptor"
"10","GO:0001104",0.000635144220616958,4.48192344045369,3.2023988005997,10,26,"RNA polymerase II transcription cofactor activity"
"11","GO:0001076",0.000635144220616958,4.48192344045369,3.2023988005997,10,26,"RNA polymerase II transcription factor binding transcription factor activity"
"12","GO:0005488",0.00105467083635555,1.23002364761324,608.086264560028,655,4937,"binding"
"13","GO:0004049",0.00186395571607265,Inf,0.36950755391535,3,3,"anthranilate synthase activity"
"14","GO:0004559",0.00278652041113064,3.79236793867689,3.2023988005997,9,26,"alpha-mannosidase activity"
"15","GO:0016842",0.00279496897005822,14.2875939849624,0.7390151078307,4,6,"amidine-lyase activity"
"16","GO:0016639",0.00279496897005822,14.2875939849624,0.7390151078307,4,6,"oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor"
"17","GO:0000988",0.00386602986731201,3.25700292146417,3.9414139084304,10,32,"protein binding transcription factor activity"
"18","GO:0000989",0.00386602986731201,3.25700292146417,3.9414139084304,10,32,"transcription factor binding transcription factor activity"
"19","GO:0003712",0.00386602986731201,3.25700292146417,3.9414139084304,10,32,"transcription cofactor activity"
"20","GO:0004003",0.00391589997221965,4.55350869676977,2.2170453234921,7,18,"ATP-dependent DNA helicase activity"
"21","GO:0015923",0.0049074619306878,3.39227672580886,3.4487371698766,9,28,"mannosidase activity"
"22","GO:0003676",0.00646573847827257,1.24852344010193,160.858955137816,189,1306,"nucleic acid binding"
"23","GO:0008192",0.00676877412030675,21.4140845070423,0.4926767385538,3,4,"RNA guanylyltransferase activity"
"24","GO:0008198",0.00676877412030675,21.4140845070423,0.4926767385538,3,4,"ferrous iron binding"
"25","GO:0004402",0.00676877412030675,21.4140845070423,0.4926767385538,3,4,"histone acetyltransferase activity"
"26","GO:0070568",0.00676877412030675,21.4140845070423,0.4926767385538,3,4,"guanylyltransferase activity"
"27","GO:0008242",0.00676877412030675,21.4140845070423,0.4926767385538,3,4,"omega peptidase activity"
"28","GO:0090595",0.00676877412030675,21.4140845070423,0.4926767385538,3,4,"acetyl-CoA:L-lysine N6-acetyltransferase"
"29","GO:0004815",0.00676877412030675,21.4140845070423,0.4926767385538,3,4,"aspartate-tRNA ligase activity"
"30","GO:0003723",0.00740477448970867,1.52101488036323,34.7337100680429,49,282,"RNA binding"
"31","GO:0003887",0.00810546554316998,3.06839336301093,3.6950755391535,9,30,"DNA-directed DNA polymerase activity"
"32","GO:0048038",0.00922282684701437,4.28983050847458,1.9707069542152,6,16,"quinone binding"
"33","GO:0034061",0.012681083663558,2.80083754156916,3.9414139084304,9,32,"DNA polymerase activity"
"34","GO:0003755",0.0133287331024318,3.01251241310824,3.32556798523815,8,27,"peptidyl-prolyl cis-trans isomerase activity"
"35","GO:0016859",0.0133287331024318,3.01251241310824,3.32556798523815,8,27,"cis-trans isomerase activity"
"36","GO:0008170",0.0135006742455415,3.33748036443607,2.7097220620459,7,22,"N-methyltransferase activity"
"37","GO:0004325",0.0151581914658854,Inf,0.2463383692769,2,2,"ferrochelatase activity"
"38","GO:0004345",0.0151581914658854,Inf,0.2463383692769,2,2,"glucose-6-phosphate dehydrogenase activity"
"39","GO:0004349",0.0151581914658854,Inf,0.2463383692769,2,2,"glutamate 5-kinase activity"
"40","GO:0004452",0.0151581914658854,Inf,0.2463383692769,2,2,"isopentenyl-diphosphate delta-isomerase activity"
"41","GO:0008193",0.0151581914658854,Inf,0.2463383692769,2,2,"tRNA guanylyltransferase activity"
"42","GO:0016300",0.0151581914658854,Inf,0.2463383692769,2,2,"tRNA (uracil) methyltransferase activity"
"43","GO:0004478",0.0151581914658854,Inf,0.2463383692769,2,2,"methionine adenosyltransferase activity"
"44","GO:0004661",0.0151581914658854,Inf,0.2463383692769,2,2,"protein geranylgeranyltransferase activity"
"45","GO:0004663",0.0151581914658854,Inf,0.2463383692769,2,2,"Rab geranylgeranyltransferase activity"
"46","GO:0004425",0.0151581914658854,Inf,0.2463383692769,2,2,"indole-3-glycerol-phosphate synthase activity"
"47","GO:0004651",0.0151581914658854,Inf,0.2463383692769,2,2,"polynucleotide 5'-phosphatase activity"
"48","GO:0004418",0.0151581914658854,Inf,0.2463383692769,2,2,"hydroxymethylbilane synthase activity"
"49","GO:0004618",0.0151581914658854,Inf,0.2463383692769,2,2,"phosphoglycerate kinase activity"
"50","GO:0004640",0.0151581914658854,Inf,0.2463383692769,2,2,"phosphoribosylanthranilate isomerase activity"
"51","GO:0004168",0.0151581914658854,Inf,0.2463383692769,2,2,"dolichol kinase activity"
"52","GO:0004148",0.0151581914658854,Inf,0.2463383692769,2,2,"dihydrolipoyl dehydrogenase activity"
"53","GO:0050385",0.0151581914658854,Inf,0.2463383692769,2,2,"ureidoglycolate lyase activity"
"54","GO:0098518",0.0151581914658854,Inf,0.2463383692769,2,2,"polynucleotide phosphatase activity"
"55","GO:0004056",0.0151581914658854,Inf,0.2463383692769,2,2,"argininosuccinate lyase activity"
"56","GO:0004073",0.0151581914658854,Inf,0.2463383692769,2,2,"aspartate-semialdehyde dehydrogenase activity"
"57","GO:0004047",0.0151581914658854,Inf,0.2463383692769,2,2,"aminomethyltransferase activity"
"58","GO:0033743",0.0151581914658854,Inf,0.2463383692769,2,2,"peptide-methionine (R)-S-oxide reductase activity"
"59","GO:0004735",0.0151581914658854,Inf,0.2463383692769,2,2,"pyrroline-5-carboxylate reductase activity"
"60","GO:0045502",0.0151581914658854,Inf,0.2463383692769,2,2,"dynein binding"
"61","GO:0003991",0.0151581914658854,Inf,0.2463383692769,2,2,"acetylglutamate kinase activity"
"62","GO:0004848",0.0151581914658854,Inf,0.2463383692769,2,2,"ureidoglycolate hydrolase activity"
"63","GO:0004809",0.0151581914658854,Inf,0.2463383692769,2,2,"tRNA (guanine-N2-)-methyltransferase activity"
"64","GO:0030696",0.0151581914658854,Inf,0.2463383692769,2,2,"tRNA (m5U54) methyltransferase activity"
"65","GO:0030697",0.0151581914658854,Inf,0.2463383692769,2,2,"S-adenosylmethionine-dependent tRNA (m5U54) methyltransferase activity"
"66","GO:0004351",0.0151581914658854,Inf,0.2463383692769,2,2,"glutamate decarboxylase activity"
"67","GO:0004352",0.0151581914658854,Inf,0.2463383692769,2,2,"glutamate dehydrogenase (NAD+) activity"
"68","GO:0043565",0.0154243180621556,1.86831555166695,11.3315649867374,19,92,"sequence-specific DNA binding"
"69","GO:0050661",0.0155815108444619,2.68378186968839,4.06458309306885,9,33,"NADP binding"
"70","GO:0034062",0.0166911545258693,2.090646742568,7.6364894475839,14,62,"RNA polymerase activity"
"71","GO:0016860",0.0166972415711294,2.86150943396226,3.4487371698766,8,28,"intramolecular oxidoreductase activity"
"72","GO:0016667",0.0171548962066858,2.46854833452839,4.80359820089955,10,39,"oxidoreductase activity, acting on a sulfur group of donors"
