"","GOCCID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0005840",1.64504749118976e-05,2.07611013890408,32.0253940455341,55,219,"ribosome"
"2","GO:0044444",4.1189468028398e-05,1.59908145202873,91.1042031523643,124,623,"cytoplasmic part"
"3","GO:0005885",0.000129489979942485,9.47667342799189,1.90105078809107,8,13,"Arp2/3 protein complex"
"4","GO:0043228",0.000174543952154893,1.631515074093,63.0271453590193,89,431,"non-membrane-bounded organelle"
"5","GO:0043232",0.000174543952154893,1.631515074093,63.0271453590193,89,431,"intracellular non-membrane-bounded organelle"
"6","GO:0030529",0.00022419715391415,1.74685879537296,43.1392294220665,65,295,"ribonucleoprotein complex"
"7","GO:0030660",0.000265601785547491,10.3476720647773,1.60858143607706,7,11,"Golgi-associated vesicle membrane"
"8","GO:0005798",0.000265601785547491,10.3476720647773,1.60858143607706,7,11,"Golgi-associated vesicle"
"9","GO:0005737",0.000485854479410994,1.4318032301569,126.346760070053,157,864,"cytoplasm"
"10","GO:0000139",0.000668882512121134,5.33231707317073,2.7784588441331,9,19,"Golgi membrane"
"11","GO:0030117",0.000700105532593126,3.19334215167548,6.28809106830123,15,43,"membrane coat"
"12","GO:0015629",0.000700105532593126,3.19334215167548,6.28809106830123,15,43,"actin cytoskeleton"
"13","GO:0048475",0.000700105532593126,3.19334215167548,6.28809106830123,15,43,"coated membrane"
"14","GO:0033178",0.00106077376071931,4.84589800443459,2.92469352014011,9,20,"proton-transporting two-sector ATPase complex, catalytic domain"
"15","GO:0030120",0.0014221040527733,5.25760649087221,2.48598949211909,8,17,"vesicle coat"
"16","GO:0030662",0.0014221040527733,5.25760649087221,2.48598949211909,8,17,"coated vesicle membrane"
"17","GO:0030659",0.0014221040527733,5.25760649087221,2.48598949211909,8,17,"cytoplasmic vesicle membrane"
"18","GO:0044433",0.0014221040527733,5.25760649087221,2.48598949211909,8,17,"cytoplasmic vesicle part"
"19","GO:0012506",0.0014221040527733,5.25760649087221,2.48598949211909,8,17,"vesicle membrane"
"20","GO:0030126",0.00250558388002719,9.81854838709677,1.16987740805604,5,8,"COPI vesicle coat"
"21","GO:0030137",0.00250558388002719,9.81854838709677,1.16987740805604,5,8,"COPI-coated vesicle"
"22","GO:0030663",0.00250558388002719,9.81854838709677,1.16987740805604,5,8,"COPI-coated vesicle membrane"
"23","GO:0030135",0.00337714515709877,4.29872764152683,2.7784588441331,8,19,"coated vesicle"
"24","GO:0031410",0.00337714515709877,4.29872764152683,2.7784588441331,8,19,"cytoplasmic vesicle"
"25","GO:0016023",0.00337714515709877,4.29872764152683,2.7784588441331,8,19,"cytoplasmic membrane-bounded vesicle"
"26","GO:0031982",0.00337714515709877,4.29872764152683,2.7784588441331,8,19,"vesicle"
"27","GO:0031988",0.00337714515709877,4.29872764152683,2.7784588441331,8,19,"membrane-bounded vesicle"
"28","GO:0072588",0.00530710799822273,11.7625754527163,0.877408056042032,4,6,"box H/ACA RNP complex"
"29","GO:0005856",0.00605447929108262,1.93846676865545,14.3309982486865,24,98,"cytoskeleton"
"30","GO:0005739",0.00615594052519999,1.81057997881356,18.2793345008757,29,125,"mitochondrion"
"31","GO:0044431",0.00653875222274089,3.32583841463415,3.65586690017513,9,25,"Golgi apparatus part"
"32","GO:1990104",0.00704433168056305,4.13056680161943,2.48598949211909,7,17,"DNA bending complex"
"33","GO:0000786",0.00704433168056305,4.13056680161943,2.48598949211909,7,17,"nucleosome"
"34","GO:0032991",0.00811276506536767,1.29657531133533,136.144483362522,159,931,"macromolecular complex"
"35","GO:0044429",0.00985072977587342,1.90106199509848,13.3073555166375,22,91,"mitochondrial part"
"36","GO:0005794",0.0110052916090744,2.60408163265306,5.26444833625219,11,36,"Golgi apparatus"
"37","GO:0008290",0.0110868536629287,17.6144578313253,0.584938704028021,3,4,"F-actin capping protein complex"
"38","GO:0032993",0.0140274519687922,3.43977732793522,2.7784588441331,7,19,"protein-DNA complex"
"39","GO:0016469",0.0144033517544191,2.26512777242044,6.87302977232925,13,47,"proton-transporting two-sector ATPase complex"
"40","GO:0044430",0.0183746742059509,1.76950854821419,14.0385288966725,22,96,"cytoskeletal part"
"41","GO:0005960",0.0213481278842343,Inf,0.292469352014011,2,2,"glycine cleavage complex"
"42","GO:0005758",0.0213481278842343,Inf,0.292469352014011,2,2,"mitochondrial intermembrane space"
"43","GO:0032777",0.0213481278842343,Inf,0.292469352014011,2,2,"Piccolo NuA4 histone acetyltransferase complex"
"44","GO:0031970",0.0213481278842343,Inf,0.292469352014011,2,2,"organelle envelope lumen"
"45","GO:0030532",0.0309737325353195,4.70020120724346,1.31611208406305,4,9,"small nuclear ribonucleoprotein complex"
"46","GO:0033180",0.0309737325353195,4.70020120724346,1.31611208406305,4,9,"proton-transporting V-type ATPase, V1 domain"
"47","GO:0044815",0.0405127003646949,2.57629048582996,3.36339754816112,7,23,"DNA packaging complex"
"48","GO:0005740",0.0412719728681281,1.69299023957409,11.8450087565674,18,81,"mitochondrial envelope"
"49","GO:0005874",0.0457913939098519,3.91549295774648,1.46234676007005,4,10,"microtubule"
"50","GO:0005759",0.0457913939098519,3.91549295774648,1.46234676007005,4,10,"mitochondrial matrix"
