"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0003735",3.0539816083185e-22,7.68265652476179,8.30861492330758,46,217,"structural constituent of ribosome"
"2","GO:0005198",5.39784371547594e-22,6.97465276562992,9.61042555645254,49,251,"structural molecule activity"
"3","GO:0015078",2.04903790261653e-12,9.16335459385378,3.13966093876139,21,82,"hydrogen ion transmembrane transporter activity"
"4","GO:0009055",5.20568830226533e-12,14.0236286919831,1.76127320954907,16,46,"electron carrier activity"
"5","GO:0015077",3.84397944481428e-10,6.5569888405523,4.0585860915696,21,106,"monovalent inorganic cation transmembrane transporter activity"
"6","GO:0015002",6.49281792158079e-10,38.6981424148607,0.574328220505132,9,15,"heme-copper terminal oxidase activity"
"7","GO:0016675",6.49281792158079e-10,38.6981424148607,0.574328220505132,9,15,"oxidoreductase activity, acting on a heme group of donors"
"8","GO:0016676",6.49281792158079e-10,38.6981424148607,0.574328220505132,9,15,"oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor"
"9","GO:0004129",6.49281792158079e-10,38.6981424148607,0.574328220505132,9,15,"cytochrome-c oxidase activity"
"10","GO:0032561",6.62199255293761e-08,4.29670905693058,6.31761042555645,23,165,"guanyl ribonucleotide binding"
"11","GO:0005525",6.62199255293761e-08,4.29670905693058,6.31761042555645,23,165,"GTP binding"
"12","GO:0019001",8.31197179385086e-08,4.23599874145991,6.3941875216238,23,167,"guanyl nucleotide binding"
"13","GO:0003676",2.39721961506877e-07,2.00615411141727,50.0048437319802,85,1306,"nucleic acid binding"
"14","GO:0022890",2.56603906177594e-07,4.09663789186733,6.27932187752278,22,164,"inorganic cation transmembrane transporter activity"
"15","GO:0008135",3.06224857978339e-07,6.51179245283019,2.68019836235728,14,70,"translation factor activity, RNA binding"
"16","GO:0016743",2.11202826500714e-06,Inf,0.153154192134702,4,4,"carboxyl- or carbamoyltransferase activity"
"17","GO:0097159",2.26015969186116e-06,1.70607247149011,103.570522431092,143,2705,"organic cyclic compound binding"
