"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:1901564",1.64000657493901e-25,4.23834954108392,37.9560912613,106,938,"organonitrogen compound metabolic process"
"2","GO:1901566",2.78806651713038e-22,4.24477503628447,29.2561343090831,87,723,"organonitrogen compound biosynthetic process"
"3","GO:0006412",1.8291057841941e-19,5.36393152752161,13.9199311235471,55,344,"translation"
"4","GO:0043043",4.19210479126017e-19,5.24990666766221,14.1627206198881,55,350,"peptide biosynthetic process"
"5","GO:0006807",7.58936466950016e-19,2.97625,84.1265604821352,154,2079,"nitrogen compound metabolic process"
"6","GO:0044271",8.7353096257125e-19,3.28387452557823,47.3844167025398,108,1171,"cellular nitrogen compound biosynthetic process"
"7","GO:0006518",2.6967240236032e-18,5.00106924425816,14.7292294446836,55,364,"peptide metabolic process"
"8","GO:0043604",6.80193220110962e-18,4.80390675588172,15.5385277658201,56,384,"amide biosynthetic process"
"9","GO:0044249",1.41087860971972e-17,2.96925766541151,62.9634093844167,126,1556,"cellular biosynthetic process"
"10","GO:0009058",1.04071233320221e-16,2.85124671692192,67.697804563065,130,1673,"biosynthetic process"
"11","GO:0043603",1.2978650325575e-16,4.44613803304169,16.5501506672406,56,409,"cellular amide metabolic process"
"12","GO:1901576",6.32638594154561e-16,2.80235687031157,64.2178217821782,124,1587,"organic substance biosynthetic process"
"13","GO:0034641",3.65912079720685e-15,2.67518463396142,73.0796383986225,133,1806,"cellular nitrogen compound metabolic process"
"14","GO:0044237",9.90117712747155e-15,2.5962538001373,119.938011192424,183,2964,"cellular metabolic process"
"15","GO:0009987",6.44739640615002e-13,2.77155099825983,175.658200602669,230,4341,"cellular process"
"16","GO:0034645",5.51308674132723e-12,2.64157374289922,43.216530348687,88,1068,"cellular macromolecule biosynthetic process"
"17","GO:0009059",9.34518671378768e-12,2.61030927835052,43.6211795092553,88,1078,"macromolecule biosynthetic process"
"18","GO:0010467",2.80108671135942e-11,2.51506526067399,46.7774429616875,91,1156,"gene expression"
"19","GO:0072521",1.44114286803661e-10,6.29642545771578,4.69393026259148,23,116,"purine-containing compound metabolic process"
"20","GO:0044238",1.3025496168274e-09,2.12141756548536,138.916056823074,188,3433,"primary metabolic process"
