"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0044237",2.2231837710659e-12,1.67887740584987,350.740421868274,444,2970,"cellular metabolic process"
"2","GO:0044249",3.58087133344781e-12,1.77430949783171,183.754914621897,264,1556,"cellular biosynthetic process"
"3","GO:1901576",3.90859353717059e-12,1.76715365858656,187.415841584158,268,1587,"organic substance biosynthetic process"
"4","GO:0009058",8.87545546420327e-12,1.73723718391372,197.57196154398,278,1673,"biosynthetic process"
"5","GO:0006412",1.76710348263632e-11,2.57324867284272,40.6244798392883,84,344,"translation"
"6","GO:0034641",2.47865044063381e-09,1.64287133428591,180.212082077773,248,1526,"cellular nitrogen compound metabolic process"
"7","GO:0009059",3.12918137328989e-09,1.73412143799984,127.305782752188,187,1078,"macromolecule biosynthetic process"
"8","GO:0034645",4.41918840927376e-09,1.72831825104641,126.124838570814,185,1068,"cellular macromolecule biosynthetic process"
"9","GO:0046483",4.45431538290235e-09,1.63443326183798,176.787343951786,243,1497,"heterocycle metabolic process"
"10","GO:0006807",5.64640232773153e-09,1.59057240370076,212.451858229301,282,1799,"nitrogen compound metabolic process"
"11","GO:0044260",1.17930820735873e-08,1.55425435183845,240.676424164156,311,2038,"cellular macromolecule metabolic process"
"12","GO:1901360",1.40435777496694e-08,1.60163071391885,182.455876022385,247,1545,"organic cyclic compound metabolic process"
"13","GO:0006725",1.51087987796498e-08,1.60755866880037,176.314966279237,240,1493,"cellular aromatic compound metabolic process"
"14","GO:0006139",5.9963739505231e-08,1.59734138286533,160.136030994404,219,1356,"nucleobase-containing compound metabolic process"
"15","GO:1901137",1.68712052686052e-07,2.91091351598834,17.24178504807,40,146,"carbohydrate derivative biosynthetic process"
"16","GO:0043170",2.60555678705735e-07,1.47595085437407,267.247668245085,332,2263,"macromolecule metabolic process"
"17","GO:1901135",4.01713213661619e-07,2.36807652465231,27.2798105897546,54,231,"carbohydrate derivative metabolic process"
"18","GO:0009152",9.8990839948072e-07,4.61375900977395,6.25900416128569,20,53,"purine ribonucleotide biosynthetic process"
"19","GO:0071704",1.20096001703688e-06,1.42883700178465,431.280815038026,495,3652,"organic substance metabolic process"
"20","GO:0046390",1.96002308677031e-06,4.34869240348692,6.49519299756063,20,55,"ribose phosphate biosynthetic process"
"21","GO:0009260",1.96002308677031e-06,4.34869240348692,6.49519299756063,20,55,"ribonucleotide biosynthetic process"
"22","GO:1901564",2.1949876900704e-06,1.71082831132196,75.8166164442531,114,642,"organonitrogen compound metabolic process"
"23","GO:0009150",2.6000818953352e-06,3.73077127659574,8.26660926962261,23,70,"purine ribonucleotide metabolic process"
"24","GO:0009141",2.6905304738631e-06,4.71647033626044,5.5504376524609,18,47,"nucleoside triphosphate metabolic process"
"25","GO:0010467",3.82833759047134e-06,1.54205133199715,126.479121825226,172,1071,"gene expression"
