"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0016209",1.27118625275008e-08,4.6251943301326,7.71306654365125,26,80,"antioxidant activity"
"2","GO:0016684",8.37441271437964e-07,4.26962537527738,6.55610656210356,21,68,"oxidoreductase activity, acting on peroxide as acceptor"
"3","GO:0004601",4.69944431867248e-06,4.28820293398533,5.59197324414716,18,58,"peroxidase activity"
"4","GO:0008496",5.0775726163586e-06,56.6313253012048,0.674893322569485,6,7,"mannan endo-1,6-alpha-mannosidase activity"
"5","GO:0004553",6.93473654513966e-05,1.85063021771157,34.2267327874524,57,355,"hydrolase activity, hydrolyzing O-glycosyl compounds"
"6","GO:0016798",0.00016201947568197,1.78214539426948,35.2872794372045,57,366,"hydrolase activity, acting on glycosyl bonds"
"7","GO:0015923",0.000880372765992742,4.47680264748934,2.69957329027794,9,28,"mannosidase activity"
"8","GO:0016639",0.00109782987453169,18.8293269230769,0.578479990773844,4,6,"oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor"
"9","GO:0004559",0.00232666526434267,4.1959205582394,2.50674662668666,8,26,"alpha-mannosidase activity"
"10","GO:0046906",0.00323631617177691,1.90358467243511,15.6189597508938,27,162,"tetrapyrrole binding"
"11","GO:0020037",0.00323631617177691,1.90358467243511,15.6189597508938,27,162,"heme binding"
"12","GO:0004672",0.003593084702073,1.717875,22.7535463037712,36,236,"protein kinase activity"
"13","GO:0004096",0.00548040884639387,5.88673285198556,1.25337331334333,5,13,"catalase activity"
"14","GO:0042085",0.00727485019373532,7.52884615384615,0.867719986160766,4,9,"5-methyltetrahydropteroyltri-L-glutamate-dependent methyltransferase activity"
"15","GO:0003871",0.00727485019373532,7.52884615384615,0.867719986160766,4,9,"5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity"
"16","GO:0030247",0.00785768453779613,5.23198288541249,1.34978664513897,5,14,"polysaccharide binding"
"17","GO:0001871",0.00785768453779613,5.23198288541249,1.34978664513897,5,14,"pattern binding"
"18","GO:0008495",0.00928548235863437,Inf,0.192826663591281,2,2,"protoheme IX farnesyltransferase activity"
"19","GO:0016849",0.00928548235863437,Inf,0.192826663591281,2,2,"phosphorus-oxygen lyase activity"
"20","GO:0019905",0.00928548235863437,Inf,0.192826663591281,2,2,"syntaxin binding"
"21","GO:0045181",0.00928548235863437,Inf,0.192826663591281,2,2,"glutamate synthase activity, NAD(P)H as acceptor"
"22","GO:0045145",0.00928548235863437,Inf,0.192826663591281,2,2,"single-stranded DNA 5'-3' exodeoxyribonuclease activity"
"23","GO:0015930",0.00928548235863437,Inf,0.192826663591281,2,2,"glutamate synthase activity"
"24","GO:0009975",0.00928548235863437,Inf,0.192826663591281,2,2,"cyclase activity"
"25","GO:0004665",0.00928548235863437,Inf,0.192826663591281,2,2,"prephenate dehydrogenase (NADP+) activity"
"26","GO:0050897",0.00928548235863437,Inf,0.192826663591281,2,2,"cobalt ion binding"
"27","GO:0004401",0.00928548235863437,Inf,0.192826663591281,2,2,"histidinol-phosphatase activity"
"28","GO:0008097",0.00928548235863437,Inf,0.192826663591281,2,2,"5S rRNA binding"
"29","GO:0008297",0.00928548235863437,Inf,0.192826663591281,2,2,"single-stranded DNA exodeoxyribonuclease activity"
"30","GO:0004127",0.00928548235863437,Inf,0.192826663591281,2,2,"cytidylate kinase activity"
"31","GO:0000149",0.00928548235863437,Inf,0.192826663591281,2,2,"SNARE binding"
"32","GO:0004016",0.00928548235863437,Inf,0.192826663591281,2,2,"adenylate cyclase activity"
"33","GO:0004038",0.00928548235863437,Inf,0.192826663591281,2,2,"allantoinase activity"
"34","GO:0016040",0.00928548235863437,Inf,0.192826663591281,2,2,"glutamate synthase (NADH) activity"
"35","GO:0008972",0.00928548235863437,Inf,0.192826663591281,2,2,"phosphomethylpyrimidine kinase activity"
"36","GO:0005545",0.00928548235863437,Inf,0.192826663591281,2,2,"1-phosphatidylinositol binding"
"37","GO:0008977",0.00928548235863437,Inf,0.192826663591281,2,2,"prephenate dehydrogenase activity"
"38","GO:0003725",0.00928548235863437,Inf,0.192826663591281,2,2,"double-stranded RNA binding"
"39","GO:0009041",0.00928548235863437,Inf,0.192826663591281,2,2,"uridylate kinase activity"
"40","GO:0004352",0.00928548235863437,Inf,0.192826663591281,2,2,"glutamate dehydrogenase (NAD+) activity"
"41","GO:0008172",0.0112098822567985,6.27323717948718,0.964133317956406,4,10,"S-methyltransferase activity"
"42","GO:0030248",0.0112098822567985,6.27323717948718,0.964133317956406,4,10,"cellulose binding"
