"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0051082",1.96169096799077e-10,12.0918966529654,1.92918925152808,15,41,"unfolded protein binding"
"2","GO:0097367",7.86360700284642e-10,2.19966621150053,52.2292699803944,96,1110,"carbohydrate derivative binding"
"3","GO:0036094",8.99536024055578e-10,2.03292474448041,73.8738323146119,123,1570,"small molecule binding"
"4","GO:0032553",1.39228152684255e-09,2.18670422174567,51.241148656441,94,1089,"ribonucleotide binding"
"5","GO:0017076",1.45819914405564e-09,2.21814145898497,48.2297312882021,90,1025,"purine nucleotide binding"
"6","GO:0032549",1.87296510191754e-09,2.20483741469289,48.4649982700957,90,1030,"ribonucleoside binding"
"7","GO:0001882",2.06879707292728e-09,2.19955534190602,48.5591050628532,90,1032,"nucleoside binding"
"8","GO:0001883",2.81179812013226e-09,2.19190463230822,48.0885710990659,89,1022,"purine nucleoside binding"
"9","GO:0032550",2.81179812013226e-09,2.19190463230822,48.0885710990659,89,1022,"purine ribonucleoside binding"
"10","GO:0032555",2.81179812013226e-09,2.19190463230822,48.0885710990659,89,1022,"purine ribonucleotide binding"
"11","GO:0000166",4.48069615940388e-09,1.98782296885745,71.6152692884327,118,1522,"nucleotide binding"
"12","GO:1901265",4.48069615940388e-09,1.98782296885745,71.6152692884327,118,1522,"nucleoside phosphate binding"
"13","GO:0032559",5.66388181566615e-09,2.26117182050686,40.465920885711,78,860,"adenyl ribonucleotide binding"
"14","GO:0030554",5.97124284673499e-09,2.25798212005109,40.5129742820897,78,861,"adenyl nucleotide binding"
"15","GO:0035639",1.11942174152492e-08,2.1344549625064,47.9003575135509,87,1018,"purine ribonucleoside triphosphate binding"
"16","GO:0005524",2.3679913190165e-08,2.19612295335187,40.2777073001961,76,856,"ATP binding"
"17","GO:0043168",7.40016023174845e-08,1.90029262543944,68.4156383346788,110,1454,"anion binding"
"18","GO:0004371",2.70510653378615e-07,61.6492537313433,0.37642717102987,6,8,"glycerone kinase activity"
"19","GO:0005488",3.70115861658533e-06,1.61584521464376,232.302617921808,276,4937,"binding"
"20","GO:0016721",4.37199608496769e-06,51.2468982630273,0.329373774651136,5,7,"oxidoreductase activity, acting on superoxide radicals as acceptor"
"21","GO:0004784",4.37199608496769e-06,51.2468982630273,0.329373774651136,5,7,"superoxide dismutase activity"
"22","GO:0008601",4.8334745899713e-06,Inf,0.188213585514935,4,4,"protein phosphatase type 2A regulator activity"
"23","GO:0043167",1.6483010074313e-05,1.55525491080328,126.808903240687,166,2695,"ion binding"
"24","GO:0030234",5.69000730077484e-05,4.949457890702,2.68204359358782,11,57,"enzyme regulator activity"
"25","GO:0019888",6.71995593439629e-05,40.8960396039604,0.282320378272402,4,6,"protein phosphatase regulator activity"
"26","GO:0016615",6.71995593439629e-05,40.8960396039604,0.282320378272402,4,6,"malate dehydrogenase activity"
"27","GO:0030060",0.000103448290730546,Inf,0.141160189136201,3,3,"L-malate dehydrogenase activity"
"28","GO:0016875",0.000118151395261031,4.14292929292929,3.38784453926883,12,72,"ligase activity, forming carbon-oxygen bonds"
"29","GO:0016876",0.000118151395261031,4.14292929292929,3.38784453926883,12,72,"ligase activity, forming aminoacyl-tRNA and related compounds"
"30","GO:0004812",0.000118151395261031,4.14292929292929,3.38784453926883,12,72,"aminoacyl-tRNA ligase activity"
"31","GO:0008237",0.000147249173875547,4.37516954078667,2.96436397186022,11,63,"metallopeptidase activity"
"32","GO:0097159",0.00026358354778204,1.44952151593891,127.279437204475,160,2705,"organic cyclic compound binding"
"33","GO:1901363",0.00026358354778204,1.44952151593891,127.279437204475,160,2705,"heterocyclic compound binding"
"34","GO:0004576",0.000290731482240964,20.4430693069307,0.37642717102987,4,8,"oligosaccharyl transferase activity"
"35","GO:0004828",0.000399292739152271,61.2,0.188213585514935,3,4,"serine-tRNA ligase activity"
"36","GO:0019208",0.00080879263573953,13.6254125412541,0.470533963787337,4,10,"phosphatase regulator activity"
