"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0006412",1.1982409541778e-18,4.78022328548644,16.4867269335629,59,344,"translation"
"2","GO:0044249",2.03540669091158e-14,2.48918766952284,74.573683455302,135,1556,"cellular biosynthetic process"
"3","GO:0044237",6.41253605317045e-14,2.33295306859206,142.773138183384,209,2979,"cellular metabolic process"
"4","GO:0009058",1.97133338596168e-13,2.37839785486844,79.9893815468503,139,1669,"biosynthetic process"
"5","GO:1901576",6.09753544754426e-13,2.35778808844361,76.0594059405941,133,1587,"organic substance biosynthetic process"
"6","GO:0010467",2.75327272009423e-11,2.36366925255814,55.4030707418568,103,1156,"gene expression"
"7","GO:0072521",6.66080013070325e-11,6.34354838709677,4.98435930549577,24,104,"purine-containing compound metabolic process"
"8","GO:0009987",8.98881532876196e-11,2.25396846623962,206.179939733104,260,4302,"cellular process"
"9","GO:0006163",5.54510505582736e-10,6.57708263792857,4.21753479695796,21,88,"purine nucleotide metabolic process"
"10","GO:0034645",5.96533766987807e-10,2.27641170431211,51.1855359448988,94,1068,"cellular macromolecule biosynthetic process"
"11","GO:0044238",8.57275785791935e-10,2.01241249675914,166.20921222557,220,3468,"primary metabolic process"
"12","GO:0009059",9.93196046485258e-10,2.24929708672087,51.664801262735,94,1078,"macromolecule biosynthetic process"
"13","GO:0046034",2.0758838970989e-08,9.91161878389293,1.91706127134453,13,40,"ATP metabolic process"
"14","GO:0072522",2.40890162500979e-08,6.53563500408926,3.40278375663653,17,71,"purine-containing compound biosynthetic process"
"15","GO:0071704",2.56607742704487e-08,1.89086658337682,174.500502224135,223,3641,"organic substance metabolic process"
"16","GO:0042278",3.24047874881888e-08,6.90461215932914,3.06729803415124,16,64,"purine nucleoside metabolic process"
"17","GO:0046128",3.24047874881888e-08,6.90461215932914,3.06729803415124,16,64,"purine ribonucleoside metabolic process"
"18","GO:0022900",3.97589478712341e-08,20.3876923076923,0.862677572105037,9,18,"electron transport chain"
"19","GO:0009167",5.37314649182419e-08,7.20857330320041,2.77973884344956,15,58,"purine ribonucleoside monophosphate metabolic process"
"20","GO:0009126",5.37314649182419e-08,7.20857330320041,2.77973884344956,15,58,"purine nucleoside monophosphate metabolic process"
"21","GO:0009116",5.94011261766422e-08,5.66944764096663,4.0258286698235,18,84,"nucleoside metabolic process"
"22","GO:0055086",7.53582301257553e-08,3.57276019824628,9.63323288850624,29,201,"nucleobase-containing small molecule metabolic process"
"23","GO:1901657",8.72803208099433e-08,5.50102382725242,4.12168173339073,18,86,"glycosyl compound metabolic process"
"24","GO:0009119",1.56177982350203e-07,6.01943967981704,3.40278375663653,16,71,"ribonucleoside metabolic process"
"25","GO:0009161",2.21468769956634e-07,6.32013306890154,3.06729803415124,15,64,"ribonucleoside monophosphate metabolic process"
"26","GO:0009199",3.9572690555411e-07,7.22185737139008,2.39632658918066,13,50,"ribonucleoside triphosphate metabolic process"
"27","GO:0009144",3.9572690555411e-07,7.22185737139008,2.39632658918066,13,50,"purine nucleoside triphosphate metabolic process"
"28","GO:0009205",3.9572690555411e-07,7.22185737139008,2.39632658918066,13,50,"purine ribonucleoside triphosphate metabolic process"
"29","GO:0009123",5.16933531604342e-07,5.83959306796002,3.25900416128569,15,68,"nucleoside monophosphate metabolic process"
