"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0016798",0.0035019965553769,0.384331649983676,17.2215430746165,7,366,"hydrolase activity, acting on glycosyl bonds"
"2","GO:0004553",0.00494454550917231,0.397031845673173,16.7039557144505,7,355,"hydrolase activity, hydrolyzing O-glycosyl compounds"
"3","GO:0003735",0.00724928304856842,0.278608515057113,10.2105870141852,3,217,"structural constituent of ribosome"
"4","GO:0005506",0.0104201409755069,0.233111514418229,8.14023757352093,2,173,"iron ion binding"
"5","GO:0016407",0.0121629666698936,0,4.28185907046477,0,91,"acetyltransferase activity"
"6","GO:0016810",0.0182757050112011,0.16395456559391,5.78756775458425,1,123,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"
"7","GO:0016410",0.0252418151690812,0,3.57605812478376,0,76,"N-acyltransferase activity"
"8","GO:0005215",0.0289470893723154,0.653334271133723,32.2315765194326,22,685,"transporter activity"
"9","GO:0008080",0.0306605381183669,0,3.38784453926883,0,72,"N-acetyltransferase activity"
"10","GO:0016830",0.0306605381183669,0,3.38784453926883,0,72,"carbon-carbon lyase activity"
"11","GO:0016705",0.0430755134569155,0.368098159509202,7.8108637988698,3,166,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"
