"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0044723",9.0098310473611e-12,5.44103734208915,7.09829243793945,30,149,"single-organism carbohydrate metabolic process"
"2","GO:0019538",1.2847566950657e-10,2.30298942480246,55.2618740134883,101,1160,"protein metabolic process"
"3","GO:0019752",2.1073961688454e-09,2.85021111893033,21.8189123260152,52,458,"carboxylic acid metabolic process"
"4","GO:0044281",2.54231181457647e-09,2.39813691081445,37.3017649591046,74,783,"small molecule metabolic process"
"5","GO:0043436",4.52218898357474e-09,2.77723214285714,22.2953077916487,52,468,"oxoacid metabolic process"
"6","GO:0006082",6.09060075488314e-09,2.74901360544218,22.4858659779021,52,472,"organic acid metabolic process"
"7","GO:0044724",2.52198283537788e-08,13.3443283855598,1.33390730377386,11,28,"single-organism carbohydrate catabolic process"
"8","GO:0006757",1.19721901142304e-07,16.7841260906276,0.95279093126704,9,20,"ATP generation from ADP"
"9","GO:0006096",1.19721901142304e-07,16.7841260906276,0.95279093126704,9,20,"glycolytic process"
"10","GO:0006090",1.41327703170511e-07,12.8513198757764,1.23862821064715,10,26,"pyruvate metabolic process"
"11","GO:0006006",1.46405785370547e-07,35.7161538461538,0.524035012196872,7,11,"glucose metabolic process"
"12","GO:0046031",3.25668245368746e-07,14.1976661109788,1.04807002439374,9,22,"ADP metabolic process"
"13","GO:0006165",3.25668245368746e-07,14.1976661109788,1.04807002439374,9,22,"nucleoside diphosphate phosphorylation"
"14","GO:0046939",3.25668245368746e-07,14.1976661109788,1.04807002439374,9,22,"nucleotide phosphorylation"
"15","GO:0009185",3.25668245368746e-07,14.1976661109788,1.04807002439374,9,22,"ribonucleoside diphosphate metabolic process"
"16","GO:0009179",3.25668245368746e-07,14.1976661109788,1.04807002439374,9,22,"purine ribonucleoside diphosphate metabolic process"
"17","GO:0009135",3.25668245368746e-07,14.1976661109788,1.04807002439374,9,22,"purine nucleoside diphosphate metabolic process"
"18","GO:1901575",3.3993074119891e-07,2.86801801801802,14.5777012483857,36,306,"organic substance catabolic process"
"19","GO:0030163",3.53260882046209e-07,4.24168315607222,5.954943320419,21,125,"protein catabolic process"
"20","GO:0009056",1.47987168353964e-06,2.67146731506593,15.4828526330894,36,325,"catabolic process"
"21","GO:0009057",1.7383454684451e-06,3.41646191646192,8.19400200889654,24,172,"macromolecule catabolic process"
