"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0016645",1.18007165138568e-06,22.4368421052632,0.363279898512282,6,25,"oxidoreductase activity, acting on the CH-NH group of donors"
"2","GO:0016721",0.000100494755894273,52.0792682926829,0.101718371583439,3,7,"oxidoreductase activity, acting on superoxide radicals as acceptor"
"3","GO:0004784",0.000100494755894273,52.0792682926829,0.101718371583439,3,7,"superoxide dismutase activity"
"4","GO:0015370",0.000159084669667274,41.6585365853659,0.11624956752393,3,8,"solute:sodium symporter activity"
"5","GO:0004371",0.000159084669667274,41.6585365853659,0.11624956752393,3,8,"glycerone kinase activity"
"6","GO:0046873",0.000165054320145557,6.73370429252782,1.17702687117979,7,81,"metal ion transmembrane transporter activity"
"7","GO:0016208",0.000209503978380786,Inf,0.0290623918809826,2,2,"AMP binding"
"8","GO:0003987",0.000209503978380786,Inf,0.0290623918809826,2,2,"acetate-CoA ligase activity"
"9","GO:0004352",0.000209503978380786,Inf,0.0290623918809826,2,2,"glutamate dehydrogenase (NAD+) activity"
"10","GO:0008603",0.000209503978380786,Inf,0.0290623918809826,2,2,"cAMP-dependent protein kinase regulator activity"
"11","GO:0004657",0.000209503978380786,Inf,0.0290623918809826,2,2,"proline dehydrogenase activity"
"12","GO:0016646",0.000210059440035172,16.4474445515911,0.305155114750317,4,21,"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"
"13","GO:0015293",0.000333703168503047,29.7491289198606,0.145311959404913,3,10,"symporter activity"
"14","GO:0015294",0.000333703168503047,29.7491289198606,0.145311959404913,3,10,"solute:cation symporter activity"
"15","GO:0008324",0.000466190625184085,3.9612542629784,2.78998962057433,10,192,"cation transmembrane transporter activity"
"16","GO:0015081",0.000598897436996225,23.1327913279133,0.174374351285896,3,12,"sodium ion transmembrane transporter activity"
"17","GO:0003842",0.000622518511836505,137.806451612903,0.0435935878214739,2,3,"1-pyrroline-5-carboxylate dehydrogenase activity"
"18","GO:0016491",0.00102545025344309,1.95622397545474,20.910390958367,35,1439,"oxidoreductase activity"
"19","GO:0004084",0.00123317774819651,68.8951612903226,0.0581247837619652,2,4,"branched-chain-amino-acid transaminase activity"
"20","GO:0005326",0.00123317774819651,68.8951612903226,0.0581247837619652,2,4,"neurotransmitter transporter activity"
"21","GO:0005328",0.00123317774819651,68.8951612903226,0.0581247837619652,2,4,"neurotransmitter:sodium symporter activity"
"22","GO:0003856",0.00123317774819651,68.8951612903226,0.0581247837619652,2,4,"3-dehydroquinate synthase activity"
"23","GO:0004629",0.00302459045249155,34.4395161290323,0.0871871756429478,2,6,"phospholipase C activity"
"24","GO:0016838",0.00302459045249155,34.4395161290323,0.0871871756429478,2,6,"carbon-oxygen lyase activity, acting on phosphates"
"25","GO:0016405",0.00302459045249155,34.4395161290323,0.0871871756429478,2,6,"CoA-ligase activity"
"26","GO:0016639",0.00302459045249155,34.4395161290323,0.0871871756429478,2,6,"oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor"
"27","GO:0004435",0.00302459045249155,34.4395161290323,0.0871871756429478,2,6,"phosphatidylinositol phospholipase C activity"
"28","GO:0022891",0.00473015261420975,2.30100353518075,7.10575481490024,15,489,"substrate-specific transmembrane transporter activity"
"29","GO:0016620",0.00543673428448065,6.19307832422587,0.712028601084073,4,49,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"
"30","GO:0019207",0.0070544714280839,19.6728110599078,0.130780763464422,2,9,"kinase regulator activity"
