"","GOMFID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0015370",8.74903851730481e-06,52.1472392638037,0.154076807749971,4,8,"solute:sodium symporter activity"
"2","GO:0008324",1.87464382166001e-05,4.28009106264229,3.69784338599931,14,192,"cation transmembrane transporter activity"
"3","GO:0019829",1.8877892474941e-05,13.167701863354,0.577788029062392,6,30,"cation-transporting ATPase activity"
"4","GO:0042625",1.8877892474941e-05,13.167701863354,0.577788029062392,6,30,"ATPase activity, coupled to transmembrane movement of ions"
"5","GO:0022891",1.99825820984309e-05,2.90151139183397,9.41794487371699,24,489,"substrate-specific transmembrane transporter activity"
"6","GO:0015293",2.5465158744424e-05,34.7566462167689,0.192596009687464,4,10,"symporter activity"
"7","GO:0015294",2.5465158744424e-05,34.7566462167689,0.192596009687464,4,10,"solute:cation symporter activity"
"8","GO:0022804",5.17062024540397e-05,4.80461746925162,2.58078652981202,11,134,"active transmembrane transporter activity"
"9","GO:0022892",5.57638844152483e-05,2.70388766163414,10.0342521047169,24,521,"substrate-specific transporter activity"
"10","GO:0015081",5.82387117187513e-05,26.0613496932515,0.231115211624957,4,12,"sodium ion transmembrane transporter activity"
"11","GO:0004620",8.28624699333734e-05,23.1629175187457,0.250374812593703,4,13,"phospholipase activity"
"12","GO:0015075",9.03492628634718e-05,3.18730593607306,5.95121669934264,17,309,"ion transmembrane transporter activity"
"13","GO:0022857",0.00010979754142244,2.52644022982661,11.1513089609042,25,579,"transmembrane transporter activity"
"14","GO:0003779",0.000203793723920004,10.9053497942387,0.558528428093645,5,29,"actin binding"
"15","GO:0005215",0.000258114858070293,2.29963091619627,13.1928266635913,27,685,"transporter activity"
"16","GO:0016298",0.000328893766285384,14.8816827344435,0.346672817437435,4,18,"lipase activity"
"17","GO:0015296",0.000368753605629977,Inf,0.0385192019374928,2,2,"anion:cation symporter activity"
"18","GO:0005343",0.000368753605629977,Inf,0.0385192019374928,2,2,"organic acid:sodium symporter activity"
"19","GO:0017153",0.000368753605629977,Inf,0.0385192019374928,2,2,"sodium:dicarboxylate symporter activity"
"20","GO:0004846",0.000368753605629977,Inf,0.0385192019374928,2,2,"urate oxidase activity"
"21","GO:0004834",0.000368753605629977,Inf,0.0385192019374928,2,2,"tryptophan synthase activity"
"22","GO:0016663",0.000368753605629977,Inf,0.0385192019374928,2,2,"oxidoreductase activity, acting on other nitrogenous compounds as donors, oxygen as acceptor"
"23","GO:0004373",0.000368753605629977,Inf,0.0385192019374928,2,2,"glycogen (starch) synthase activity"
"24","GO:0016649",0.000368753605629977,Inf,0.0385192019374928,2,2,"oxidoreductase activity, acting on the CH-NH group of donors, quinone or similar compound as acceptor"
"25","GO:0004174",0.000368753605629977,Inf,0.0385192019374928,2,2,"electron-transferring-flavoprotein dehydrogenase activity"
"26","GO:0042626",0.000671677421849889,5.27125,1.48298927459347,7,77,"ATPase activity, coupled to transmembrane movement of substances"
"27","GO:0005509",0.000784030995824801,5.12361111111111,1.52150847653097,7,79,"calcium ion binding"
"28","GO:0008092",0.000903476347099226,5.94234149771475,1.13631645715604,6,59,"cytoskeletal protein binding"
"29","GO:0016820",0.000910755423993499,4.9839527027027,1.56002767846846,7,81,"hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances"
"30","GO:0046873",0.000910755423993499,4.9839527027027,1.56002767846846,7,81,"metal ion transmembrane transporter activity"
"31","GO:0015399",0.000910755423993499,4.9839527027027,1.56002767846846,7,81,"primary active transmembrane transporter activity"
"32","GO:0015405",0.000910755423993499,4.9839527027027,1.56002767846846,7,81,"P-P-bond-hydrolysis-driven transmembrane transporter activity"
